Timestamp,User_ID,Page_Visited,Device_Type,Region,Session_Duration,Bounce_Rate,Conversion,Page_Load_Time
1/24/2024 17:30,user_224,Checkout,Tablet,North America,439.12,0.38,0,3.36
1/24/2024 17:45,user_525,Checkout,Tablet,Asia,64.64,0.11,0,6.84
1/24/2024 18:00,user_46,Search,Mobile,Africa,432.07,1.5,0,6.63
1/24/2024 18:15,user_667,Profile,Tablet,Africa,409.49,0.87,0,5.99
1/24/2024 18:30,user_113,Product,,North America,499.4,0.89,0,1.58
1/24/2024 18:45,user_233,Product,Mobile,Asia,29.75,0.01,0,5.03
1/24/2024 19:00,user_17,Home,Tablet,Asia,18.75,0.89,0,3.88
1/24/2024 19:15,user_360,Help,Mobile,North America,226.94,0.27,0,5.16
1/24/2024 19:30,user_223,Product,Desktop,Europe,93.53,0.04,0,9.26
1/24/2024 19:45,user_866,Login,Mobile,North America,337.24,0.85,0,5.07
1/24/2024 20:00,user_700,Profile,Desktop,Europe,550.82,0.86,0,0.63
1/24/2024 20:15,user_448,Home,Desktop,North America,237.93,0.6,0,4.67
1/24/2024 20:30,user_856,Login,Tablet,Europe,507.75,,1,8.3
1/24/2024 20:45,user_365,Search,Tablet,Europe,5.14,0.81,0,7.91
1/24/2024 21:00,user_675,Checkout,Tablet,North America,,0.79,0,5.38
1/24/2024 21:15,user_326,Search,Mobile,Europe,23.1,0.89,0,2.87
1/24/2024 21:30,user_467,Checkout,Tablet,South America,200.25,0.55,1,4.92
1/24/2024 21:45,user_414,Search,Desktop,Africa,545.37,0.97,0,5.86
1/24/2024 22:00,user_455,Product,Tablet,Asia,62.69,1,0,10
1/24/2024 22:15,user_586,Login,Tablet,Europe,365.81,0.12,0,6.62
1/24/2024 22:30,user_233,Checkout,Mobile,Europe,273.64,0.85,0,7.1
1/24/2024 22:45,user_224,Home,Mobile,Asia,,,0,5.17
1/24/2024 23:00,user_994,Login,Desktop,Europe,77.9,0.39,0,3.87
1/24/2024 23:15,user_831,Home,Mobile,Asia,-10,0.61,0,8.22
1/24/2024 23:30,user_412,Login,Tablet,North America,22.58,0.06,0,5.2
1/24/2024 23:45,user_572,Login,Mobile,South America,263.19,0.51,0,9.95
1/25/2024 0:00,user_335,Search,Desktop,South America,170.31,0.87,0,4.84
1/25/2024 0:15,user_222,Checkout,Tablet,Africa,522.59,0.21,1,
1/25/2024 0:30,user_37,Checkout,Desktop,Europe,364.94,0.43,0,6.98
1/25/2024 0:45,user_989,Help,Mobile,Africa,,0.94,0,0.94
1/25/2024 1:00,user_278,Login,Mobile,North America,321.49,0.43,0,2.88
1/25/2024 1:15,user_196,Product,Desktop,South America,59.65,0.36,0,3.86
1/25/2024 1:30,user_916,Product,Tablet,North America,269.79,0.44,0,7.53
1/25/2024 1:45,user_864,Home,Mobile,North America,599.71,0.52,0,5.2
1/25/2024 2:00,user_484,Home,Mobile,Europe,,0.63,0,0.77
1/25/2024 2:15,user_242,Search,Tablet,North America,536.61,0.8,0,6.36
1/25/2024 2:30,user_324,Login,Mobile,South America,494.82,0.45,0,4.41
1/25/2024 2:45,user_731,Home,Desktop,Africa,66.31,0.82,0,9.26
1/25/2024 3:00,user_192,Home,Mobile,South America,140.33,0.53,0,5.25
1/25/2024 3:15,user_17,Profile,Mobile,Europe,6.86,0.34,0,7.24
1/25/2024 3:30,user_524,Login,Tablet,South America,185.59,0.66,0,2.58
1/25/2024 3:45,user_918,Search,Desktop,Asia,69.62,0.72,0,7.73
1/25/2024 4:00,user_401,Home,Tablet,Africa,286.31,0.56,0,7.35
1/25/2024 4:15,user_906,Search,Mobile,Asia,407.89,0.06,0,9.09
1/25/2024 4:30,user_886,Checkout,Mobile,Asia,525.33,0.17,0,0.82
1/25/2024 4:45,user_705,Search,Tablet,Europe,450.78,0.29,0,4.75
1/25/2024 5:00,user_22,Product,Tablet,North America,563.46,0.28,0,6.95
1/25/2024 5:15,user_474,Product,Tablet,Asia,37.07,0.67,0,1.4
1/25/2024 5:30,user_120,Search,Desktop,South America,12.25,0.02,0,4.4
1/25/2024 5:45,user_210,Product,Mobile,North America,398.5,0.76,0,9.45
1/25/2024 6:00,user_306,Checkout,Tablet,South America,177.16,0.27,0,4.64
1/25/2024 6:15,user_270,Login,Mobile,South America,155.83,,0,9.86
1/25/2024 6:30,user_704,Product,Desktop,North America,201.88,0.53,0,1.04
1/25/2024 6:45,user_687,Product,Desktop,North America,165.53,0.22,0,
1/25/2024 7:00,user_285,Search,Desktop,South America,309.3,0.88,0,6.02
1/25/2024 7:15,user_716,Checkout,Desktop,Europe,266.89,0.09,0,5.26
1/25/2024 7:30,user_676,Help,Mobile,Africa,,0.44,1,9.72
1/25/2024 7:45,user_763,Help,Desktop,Africa,405.26,0.85,0,1.73
1/25/2024 8:00,user_227,Help,Desktop,Europe,235.34,0.62,0,9.01
1/25/2024 8:15,user_948,Help,Tablet,North America,154.53,0.29,0,7.07
1/25/2024 8:30,user_381,Login,Desktop,South America,103.89,0.42,0,2.96
1/25/2024 8:45,user_460,Search,Tablet,Africa,,0.71,0,9.07
1/25/2024 9:00,user_7,Search,Desktop,South America,446.37,0.97,0,4.58
1/25/2024 9:15,user_29,Profile,Desktop,Europe,455.24,0.89,0,
1/25/2024 9:30,user_907,Checkout,Tablet,South America,401.81,0.34,0,4.19
1/25/2024 9:45,user_33,Help,Desktop,Europe,144.25,1,0,8.58
1/25/2024 10:00,user_646,Login,Mobile,North America,354.91,0,0,6.55
1/25/2024 10:15,user_879,Checkout,Mobile,Europe,344.56,0.03,0,1.84
1/25/2024 10:30,user_79,Help,Desktop,Europe,293.14,0.82,0,6.67
1/25/2024 10:45,user_928,Login,Mobile,Africa,332.24,0.2,0,2.32
1/25/2024 11:00,user_947,Checkout,Tablet,South America,297.62,0.06,0,4.41
1/25/2024 11:15,user_459,Search,Desktop,Africa,341.45,0.24,0,2.12
1/25/2024 11:30,user_570,Search,Desktop,Asia,430.73,0.43,0,0.71
1/25/2024 11:45,user_983,Home,Tablet,Europe,70.23,0.73,0,2.51
1/25/2024 12:00,user_538,Product,Tablet,Asia,451.03,0.62,0,5.6
1/25/2024 12:15,user_482,Help,Tablet,Africa,85.85,0.24,0,5.07
1/25/2024 12:30,user_430,Profile,Desktop,South America,44.64,0.5,0,5.26
1/25/2024 12:45,user_738,Checkout,Tablet,Africa,585.77,0.93,0,2.85
1/25/2024 13:00,user_285,Profile,Tablet,South America,574.41,,1,7.01
1/25/2024 13:15,user_516,Home,Mobile,South America,40.96,0.32,0,7.19
1/25/2024 13:30,user_977,Product,Mobile,North America,268.74,0.98,0,3.9
1/25/2024 13:45,user_99,Checkout,Desktop,Europe,115.82,0.71,0,8.87
1/25/2024 14:00,user_397,Login,Mobile,Africa,293.78,0.06,0,6.62
1/25/2024 14:15,user_489,Help,Mobile,South America,498.96,0.04,0,7.27
1/25/2024 14:30,user_39,Product,Tablet,Africa,570.61,0.17,0,3.13
1/25/2024 14:45,user_271,Search,Tablet,Africa,382.38,0.73,0,0.51
1/25/2024 15:00,user_887,Home,Mobile,South America,215.57,0.18,0,8.72
1/25/2024 15:15,user_797,Product,Mobile,Asia,363.98,0.51,0,8.31
1/25/2024 15:30,user_157,Help,Mobile,Europe,190.64,0.09,0,
1/25/2024 15:45,user_75,Product,Desktop,Europe,546.35,0.92,0,4.05
1/25/2024 16:00,user_884,Help,Desktop,North America,522.89,0.34,0,6.78
1/25/2024 16:15,user_800,Search,Desktop,North America,337.15,0.91,0,6.7
1/25/2024 16:30,user_130,Checkout,Mobile,North America,198.26,0.94,1,8.67
1/25/2024 16:45,user_687,Login,Mobile,Europe,179.57,0.01,0,1.83
1/25/2024 17:00,user_974,Search,Desktop,Asia,24.88,0.46,0,4.58
1/25/2024 17:15,user_84,Login,Desktop,Europe,490.41,0.02,0,1.42
1/25/2024 17:30,user_22,Checkout,Mobile,Europe,-10,0.91,0,4.2
1/25/2024 17:45,user_459,Product,Tablet,Europe,198.45,,0,0.64
1/25/2024 18:00,user_539,Login,Desktop,Europe,285.31,0.07,1,9.03
1/25/2024 18:15,user_707,Home,Mobile,Asia,492.15,0.11,0,5.51
1/25/2024 18:30,user_849,Home,Mobile,North America,79.15,0.38,1,8.57
1/25/2024 18:45,user_382,Help,Tablet,Africa,515.31,0.94,0,1.07
1/25/2024 19:00,user_748,Search,Mobile,North America,539.02,0.69,0,2.66
1/25/2024 19:15,user_440,Checkout,Mobile,North America,568.29,0.87,0,2.96
1/25/2024 19:30,user_604,Help,Desktop,Africa,241.51,0.37,0,4.17
1/25/2024 19:45,user_989,Search,Desktop,Europe,134.2,0.04,1,8.13
1/25/2024 20:00,user_21,Search,Tablet,Asia,227.32,0.97,0,4.17
1/25/2024 20:15,user_303,Help,Tablet,Asia,203.08,0.02,0,2.44
1/25/2024 20:30,user_976,Profile,Mobile,North America,109.81,0.95,0,1.12
1/25/2024 20:45,user_869,Search,Desktop,Africa,366.32,0.37,0,1.26
1/25/2024 21:00,user_955,Profile,Tablet,South America,288.59,0.01,1,7.72
1/25/2024 21:15,user_84,Home,Tablet,Europe,520.09,0.69,0,4.73
1/25/2024 21:30,user_774,Home,Tablet,North America,24.11,0.98,0,7.4
1/25/2024 21:45,user_659,Search,Mobile,Asia,388.1,0.97,0,6.98
1/25/2024 22:00,user_953,Home,Desktop,Africa,458.95,0.16,0,1.79
1/25/2024 22:15,user_453,Checkout,Tablet,Africa,456.89,0.18,0,1.86
1/25/2024 22:30,user_387,Profile,Desktop,North America,532.21,0.57,0,7.68
1/25/2024 22:45,user_507,Profile,Tablet,South America,438.78,0.64,0,7.35
1/25/2024 23:00,user_257,Search,Tablet,Asia,,0.74,0,4.09
1/25/2024 23:15,user_570,Home,Desktop,North America,202.93,0.18,1,1.24
1/25/2024 23:30,user_892,Login,Desktop,South America,304.41,0.96,0,0.61
1/25/2024 23:45,user_934,Help,Desktop,Africa,13.38,0.64,0,3.24
1/26/2024 0:00,user_527,Help,Mobile,Europe,9.14,0.85,1,0.59
1/26/2024 0:15,user_162,Profile,Tablet,Asia,147.88,0.54,0,2.69
1/26/2024 0:30,user_957,Search,Mobile,Asia,64.98,0.41,1,4.49
1/26/2024 0:45,user_163,Search,,South America,159.83,0.98,1,1.65
1/26/2024 1:00,user_832,Checkout,Tablet,North America,110.34,0.58,0,1.49
1/26/2024 1:15,user_793,Product,Mobile,Africa,21.97,0.87,0,9.02
1/26/2024 1:30,user_792,Product,Tablet,South America,546.04,0.95,0,6.06
1/26/2024 1:45,user_524,Profile,,Europe,9.89,0.68,0,9.38
1/26/2024 2:00,user_786,Help,Desktop,Europe,442.97,0.55,0,3.79
1/26/2024 2:15,user_271,Checkout,,Europe,95.53,0,0,6.93
1/26/2024 2:30,user_492,Checkout,Tablet,South America,547.78,0.04,0,2.44
1/26/2024 2:45,user_208,Checkout,Tablet,Africa,536.21,0.2,0,6.37
1/26/2024 3:00,user_539,Profile,Tablet,Asia,394.07,0.19,0,1.73
1/26/2024 3:15,user_584,Product,Tablet,North America,404.98,0.25,0,0.52
1/26/2024 3:30,user_60,Help,Desktop,Asia,8.18,0.3,0,9.35
1/26/2024 3:45,user_430,Checkout,Mobile,Africa,591,,0,5.77
1/26/2024 4:00,user_985,Help,Desktop,Asia,527.31,0.42,0,9.31
1/26/2024 4:15,user_657,Home,Desktop,South America,537.59,0.1,0,3.67
1/26/2024 4:30,user_605,Search,Desktop,Europe,397.25,0.04,0,3.61
1/26/2024 4:45,user_309,Search,,Africa,210.15,0.67,0,4.31
1/26/2024 5:00,user_520,Help,Tablet,Africa,536.72,0.54,0,7.21
1/26/2024 5:15,user_591,Login,Tablet,Asia,178.45,0.44,0,5.88
1/26/2024 5:30,user_27,Login,Mobile,South America,339.81,,0,9.29
1/26/2024 5:45,user_686,Profile,Tablet,Asia,64.34,0.83,0,
1/26/2024 6:00,user_562,Profile,,Asia,553.56,0.43,0,7.23
1/26/2024 6:15,user_199,Search,Tablet,Africa,88.76,0.64,0,3.64
1/26/2024 6:30,user_387,Home,Tablet,Asia,138.81,0.95,0,2.21
1/26/2024 6:45,user_349,Product,Desktop,Europe,337.09,0.84,0,5.35
1/26/2024 7:00,user_960,Product,Desktop,Asia,459.64,0.43,0,5.3
1/26/2024 7:15,user_940,Profile,Desktop,Europe,373.51,0.64,0,1.8
1/26/2024 7:30,user_693,Home,Mobile,Africa,143.12,0.18,1,2.42
1/26/2024 7:45,user_536,Profile,Mobile,South America,,0.56,0,4.38
1/26/2024 8:00,user_828,Product,Tablet,Europe,455.5,0.98,0,4.38
1/26/2024 8:15,user_378,Help,Mobile,South America,591.2,0.52,0,3.52
1/26/2024 8:30,user_899,Profile,,South America,486.9,0.93,0,1.91
1/26/2024 8:45,user_916,Checkout,Mobile,Europe,278.82,0.41,0,0.54
1/26/2024 9:00,user_558,Help,Mobile,Africa,542.74,1,0,9.72
1/26/2024 9:15,user_527,Profile,Mobile,North America,248.86,0.58,0,9.46
1/26/2024 9:30,user_153,Search,Desktop,South America,317.34,0.04,0,5.09
1/26/2024 9:45,user_734,Profile,Mobile,South America,288.89,0.59,0,9.95
1/26/2024 10:00,user_206,Search,Desktop,Africa,,0.27,0,6.9
1/26/2024 10:15,user_455,Home,Desktop,Africa,466.24,0.03,1,1.15
1/26/2024 10:30,user_273,Product,Mobile,Asia,318.43,0.82,0,1.62
1/26/2024 10:45,user_894,Help,Tablet,Africa,193.45,0.28,0,9.2
1/26/2024 11:00,user_236,Help,Tablet,South America,158.6,0.8,0,6.49
1/26/2024 11:15,user_852,Login,Tablet,Europe,27.46,0.29,0,8.51
1/26/2024 11:30,user_740,Login,Mobile,North America,352,,0,9.03
1/26/2024 11:45,user_521,Product,Tablet,Asia,,0.97,0,4.76
1/26/2024 12:00,user_678,Login,Desktop,Europe,93.14,0.36,0,0.96
1/26/2024 12:15,user_944,Help,Tablet,North America,394.03,0.6,0,2.29
1/26/2024 12:30,user_956,Profile,Mobile,North America,410.32,0.61,0,1.13
1/26/2024 12:45,user_831,Home,Tablet,North America,452.53,0.56,0,2.29
1/26/2024 13:00,user_726,Home,Desktop,Europe,304.63,0.91,0,4.4
1/26/2024 13:15,user_501,Product,Mobile,Asia,536.96,0.67,0,1.62
1/26/2024 13:30,user_117,Login,Tablet,Asia,562.12,0.4,0,2.08
1/26/2024 13:45,user_386,Profile,Mobile,North America,,0.86,0,4.74
1/26/2024 14:00,user_344,Home,Mobile,Europe,383.18,0.18,1,3.73
1/26/2024 14:15,user_584,Home,Mobile,North America,185.71,0.54,0,4.94
1/26/2024 14:30,user_395,Checkout,Tablet,Africa,589.85,0.95,0,4.58
1/26/2024 14:45,user_64,Checkout,Mobile,Asia,168.11,0.63,0,6.62
1/26/2024 15:00,user_717,Help,Tablet,South America,125.58,0.82,0,9.4
1/26/2024 15:15,user_721,Home,Desktop,North America,268.08,0.65,0,1.52
1/26/2024 15:30,user_72,Product,Tablet,Africa,38.82,,0,1.44
1/26/2024 15:45,user_789,Search,Desktop,Asia,587.2,0.94,0,8.6
1/26/2024 16:00,user_274,Search,Tablet,Europe,355.12,0.27,0,5.31
1/26/2024 16:15,user_990,Profile,Mobile,Asia,336.39,0.17,0,7.78
1/26/2024 16:30,user_320,Home,Tablet,Europe,395.2,0.48,0,2.55
1/26/2024 16:45,user_338,Home,Mobile,Europe,300.73,0.7,1,8.37
1/26/2024 17:00,user_366,Help,Desktop,North America,24.08,0.23,0,9.28
1/26/2024 17:15,user_495,Home,Tablet,North America,369.33,0,0,
1/26/2024 17:30,user_607,Product,Mobile,Asia,431.12,0.34,0,1.51
1/26/2024 17:45,user_166,Checkout,Desktop,Africa,252.97,0.97,0,9.01
1/26/2024 18:00,user_544,Home,Desktop,Asia,455.59,0.69,0,8.03
1/26/2024 18:15,user_11,Home,Tablet,South America,140.07,0.4,1,7.63
1/26/2024 18:30,user_301,Help,Desktop,Europe,136.66,0.19,0,
1/26/2024 18:45,user_729,Login,Mobile,Europe,,0.36,0,8.09
1/26/2024 19:00,user_801,Help,Desktop,North America,226.34,0.17,0,1.81
1/26/2024 19:15,user_102,Help,Desktop,Africa,508.97,0.11,0,2.61
1/26/2024 19:30,user_425,Product,Mobile,North America,497.61,0.91,0,
1/26/2024 19:45,user_392,Profile,Desktop,South America,232.78,1,1,3.02
1/26/2024 20:00,user_779,Home,Desktop,Asia,355.53,0.16,0,6.78
1/26/2024 20:15,user_214,Help,Desktop,Asia,433.89,,0,6.28
1/26/2024 20:30,user_691,Help,,Africa,,0.33,0,1.53
1/26/2024 20:45,user_88,Login,Mobile,North America,105.04,0.46,0,6.73
1/26/2024 21:00,user_553,Help,Desktop,North America,,0.2,0,9.28
1/26/2024 21:15,user_401,Search,Mobile,South America,372.45,0.3,0,2.03
1/26/2024 21:30,user_588,Profile,Desktop,Asia,588.94,0.2,0,6.17
1/26/2024 21:45,user_889,Home,Desktop,North America,205.96,,0,3.75
1/26/2024 22:00,user_46,Home,Desktop,Africa,423.3,0.71,0,4.87
1/26/2024 22:15,user_672,Login,Desktop,Asia,137.45,0.63,2,3.23
1/26/2024 22:30,user_463,Product,Mobile,South America,160.41,0.39,0,3.86
1/26/2024 22:45,user_592,Home,Mobile,Africa,309.58,0.91,0,0.77
1/26/2024 23:00,user_310,Search,Mobile,Europe,195.17,0.97,0,9.82
1/26/2024 23:15,user_86,Home,Tablet,South America,104.73,0.17,0,6.44
1/26/2024 23:30,user_92,Search,Desktop,Africa,161.41,0.22,0,5.26
1/26/2024 23:45,user_660,Profile,Desktop,North America,26.27,0.53,0,4.15
1/27/2024 0:00,user_673,Profile,Mobile,Europe,,0.09,0,5.62
1/27/2024 0:15,user_714,Checkout,Tablet,South America,297.81,0.44,1,4.11
1/27/2024 0:30,user_936,Checkout,Desktop,North America,61.07,,0,3.92
1/27/2024 0:45,user_928,Search,Mobile,Europe,107.16,0.52,0,4.91
1/27/2024 1:00,user_242,Product,Desktop,Asia,66.01,0.33,1,3.12
1/27/2024 1:15,user_865,Home,Desktop,North America,369.49,0.54,0,2.21
1/27/2024 1:30,user_2,Help,Mobile,Africa,61.06,0.96,0,5.79
1/27/2024 1:45,user_225,Home,Mobile,South America,453.8,0.21,0,8.51
1/27/2024 2:00,user_801,Checkout,,Europe,17.2,0.65,0,1.95
1/27/2024 2:15,user_745,Help,Desktop,North America,,0.04,0,0.81
1/27/2024 2:30,user_973,Search,Mobile,Asia,534.95,0.07,0,2.84
1/27/2024 2:45,user_926,Help,Desktop,South America,432.53,0.55,0,9.81
1/27/2024 3:00,user_929,Home,Desktop,South America,48.42,0.1,0,8.37
1/27/2024 3:15,user_589,Home,Mobile,North America,493.57,0.02,0,6.16
1/27/2024 3:30,user_116,Product,Desktop,Asia,298.36,0.17,0,9.33
1/27/2024 3:45,user_666,Login,Desktop,Europe,508.84,0.56,0,4.73
1/27/2024 4:00,user_918,Help,Tablet,North America,362.44,0.7,1,9.84
1/27/2024 4:15,user_103,Checkout,,Europe,410.69,0.2,0,3.31
1/27/2024 4:30,user_194,Checkout,Tablet,South America,596.13,0.67,0,
1/27/2024 4:45,user_166,Login,Tablet,Europe,143.24,0.18,1,6.56
1/27/2024 5:00,user_871,Home,Tablet,Asia,376.25,0.61,1,4.09
1/27/2024 5:15,user_90,Product,Desktop,Africa,278.89,0.41,0,6.45
1/27/2024 5:30,user_686,Product,Desktop,Asia,28.47,0.65,0,3.4
1/27/2024 5:45,user_122,Checkout,Tablet,Europe,13.61,1,0,6.37
1/27/2024 6:00,user_143,Product,,North America,75.94,0.94,0,3.12
1/27/2024 6:15,user_994,Profile,Tablet,South America,391.21,0,0,0.98
1/27/2024 6:30,user_106,Login,Desktop,Africa,342.46,0.89,1,9.17
1/27/2024 6:45,user_887,Home,Tablet,North America,334.29,0.07,0,8.89
1/27/2024 7:00,user_428,Profile,Tablet,North America,23.95,0.95,0,9.72
1/27/2024 7:15,user_305,Login,Mobile,Asia,284.24,0.28,0,7.31
1/27/2024 7:30,user_872,Search,Mobile,Europe,555.15,0.38,0,6.99
1/27/2024 7:45,user_971,Help,Desktop,Asia,241.57,0.09,1,5.81
1/27/2024 8:00,user_317,Checkout,Mobile,Europe,376.83,0.11,0,1.7
1/27/2024 8:15,user_963,Product,Mobile,Asia,468.99,0.73,0,2.3
1/27/2024 8:30,user_635,Search,Mobile,North America,471.44,0.94,0,3.25
1/27/2024 8:45,user_902,Product,Desktop,South America,313.97,0.61,0,8.96
1/27/2024 9:00,user_9,Profile,Mobile,Europe,515.48,0.72,0,2.14
1/27/2024 9:15,user_774,Home,Desktop,Africa,237.87,0.76,0,9.27
1/27/2024 9:30,user_73,Home,Tablet,Africa,533.77,0.26,1,5.47
1/27/2024 9:45,user_359,Home,Mobile,North America,147.94,0.05,0,7.3
1/27/2024 10:00,user_223,Product,Desktop,Asia,171.73,,0,
1/27/2024 10:15,user_416,Search,Mobile,Asia,36.61,0.35,0,3.06
1/27/2024 10:30,user_553,Home,Tablet,North America,478.37,0.24,0,9.61
1/27/2024 10:45,user_370,Search,Desktop,Africa,253.15,0.06,0,3.03
1/27/2024 11:00,user_716,Product,Desktop,Africa,141.32,0.18,0,
1/27/2024 11:15,user_264,Profile,Desktop,Asia,142.92,0.12,0,2.38
1/27/2024 11:30,user_840,Search,Tablet,Europe,541.33,0.91,0,1.73
1/27/2024 11:45,user_690,Profile,Tablet,South America,501.18,0.14,0,2.72
1/27/2024 12:00,user_860,Product,Tablet,Europe,334.35,0.54,0,6.6
1/27/2024 12:15,user_318,Product,Desktop,Africa,371.59,0.59,0,4.83
1/27/2024 12:30,user_84,Checkout,Tablet,Europe,287.22,,0,5.76
1/27/2024 12:45,user_318,Product,,South America,238.04,0.1,0,1.66
1/27/2024 13:00,user_111,Product,Tablet,Europe,,0.32,0,8.12
1/27/2024 13:15,user_251,Login,Desktop,Europe,79.74,0.05,0,7.95
1/27/2024 13:30,user_383,Home,Mobile,Europe,253.98,0.4,0,0.71
1/27/2024 13:45,user_7,Checkout,Tablet,Europe,210.01,0.19,1,4.14
1/27/2024 14:00,user_459,Help,Mobile,North America,301.4,0.56,0,1.15
1/27/2024 14:15,user_84,Checkout,Mobile,Africa,277.29,0.69,0,8.03
1/27/2024 14:30,user_208,Checkout,Desktop,South America,313.74,0.53,0,7.5
1/27/2024 14:45,user_900,Help,Mobile,Africa,88.25,0.43,0,9.07
1/27/2024 15:00,user_390,Login,Mobile,North America,,0.39,0,2.75
1/27/2024 15:15,user_314,Profile,Desktop,North America,149.24,0.84,1,4.83
1/27/2024 15:30,user_22,Product,Desktop,North America,114.68,0.22,1,2.25
1/27/2024 15:45,user_410,Home,Desktop,North America,43.58,0.73,0,4.03
1/27/2024 16:00,user_895,Search,Mobile,Europe,458.78,0.76,0,5.46
1/27/2024 16:15,user_515,Help,Mobile,Africa,259.33,0.42,0,1.01
1/27/2024 16:30,user_127,Profile,,Asia,377.85,,0,7.29
1/27/2024 16:45,user_809,Help,Desktop,South America,437.92,0.47,0,5.66
1/27/2024 17:00,user_700,Product,Tablet,North America,409.19,0.09,0,8.38
1/27/2024 17:15,user_874,Login,Mobile,Africa,284.95,0.05,1,3.08
1/27/2024 17:30,user_14,Help,Tablet,North America,,0.11,0,9.08
1/27/2024 17:45,user_971,Product,Desktop,North America,228.7,0.19,0,9.99
1/27/2024 18:00,user_978,Product,Mobile,North America,385.83,0.5,0,9.23
1/27/2024 18:15,user_12,Login,Tablet,North America,299.4,0.85,0,7.89
1/27/2024 18:30,user_87,Checkout,Mobile,North America,510.23,0.24,0,8.22
1/27/2024 18:45,user_524,Checkout,Mobile,South America,525.45,0.94,1,5.95
1/27/2024 19:00,user_909,Home,Mobile,Africa,106.48,0.95,0,2.31
1/27/2024 19:15,user_537,Home,Tablet,North America,86.06,0.96,0,6.93
1/27/2024 19:30,user_301,Checkout,Desktop,North America,,0.84,0,7.27
1/27/2024 19:45,user_243,Profile,Mobile,North America,184.23,0.36,0,9.86
1/27/2024 20:00,user_122,Search,Desktop,North America,16.05,0.07,1,5.64
1/27/2024 20:15,user_147,Product,Desktop,Europe,533.74,0.57,0,3.08
1/27/2024 20:30,user_567,Search,Tablet,Europe,140.01,0.56,1,6.99
1/27/2024 20:45,user_750,Product,Tablet,Asia,557.92,0.85,0,9.8
1/27/2024 21:00,user_356,Checkout,Desktop,North America,431.87,1,0,2.18
1/27/2024 21:15,user_685,Home,Mobile,Asia,458.78,0.51,0,3.6
1/27/2024 21:30,user_904,Profile,Tablet,South America,124.87,0.35,0,5.65
1/27/2024 21:45,user_733,Home,Mobile,Asia,144.35,0.19,0,2.12
1/27/2024 22:00,user_631,Search,Mobile,Africa,315.15,0,0,0.71
1/27/2024 22:15,user_309,Home,Mobile,Europe,107.4,0.51,0,3.7
1/27/2024 22:30,user_695,Checkout,Desktop,Europe,186.73,0.56,0,8.72
1/27/2024 22:45,user_288,Profile,Mobile,North America,196.27,0.82,1,0.91
1/27/2024 23:00,user_307,Search,Desktop,North America,99.98,0.5,1,4.57
1/27/2024 23:15,user_812,Profile,Desktop,South America,127.08,0.92,0,7.74
1/27/2024 23:30,user_594,Product,Mobile,South America,474.19,0.63,1,9.56
1/27/2024 23:45,user_966,Home,Mobile,Africa,104.48,0.84,0,9.86
1/28/2024 0:00,user_914,Profile,Mobile,North America,21.93,0.15,0,4.51
1/28/2024 0:15,user_723,Login,Mobile,North America,379.47,0.86,0,9.53
1/28/2024 0:30,user_662,Home,Desktop,South America,,0.68,1,0.84
1/28/2024 0:45,user_549,Product,Mobile,South America,202.07,0.17,0,7.59
1/28/2024 1:00,user_352,Profile,Mobile,South America,75.6,0.19,0,6.61
1/28/2024 1:15,user_312,Search,Desktop,Europe,344.38,0.93,0,2.87
1/28/2024 1:30,user_873,Product,Tablet,Asia,544.28,0.03,0,5.32
1/28/2024 1:45,user_59,Login,Tablet,Asia,471.52,0.46,0,1.73
1/28/2024 2:00,user_643,Profile,Desktop,North America,375.4,0.31,0,8.78
1/28/2024 2:15,user_924,Help,Tablet,Europe,192.46,0.67,0,3.9
1/28/2024 2:30,user_714,Help,Desktop,South America,327.42,0.84,1,6.45
1/28/2024 2:45,user_755,Checkout,Mobile,North America,59.29,0.36,0,2.01
1/28/2024 3:00,user_35,Home,Mobile,Europe,408.97,0.43,0,2.46
1/28/2024 3:15,user_445,Search,Tablet,Africa,436.43,0.98,0,9.92
1/28/2024 3:30,user_93,Checkout,Mobile,Europe,579.19,0.78,0,7.65
1/28/2024 3:45,user_950,Profile,Tablet,North America,159.94,0.9,0,9.64
1/28/2024 4:00,user_959,Help,Tablet,Asia,15.98,0.44,0,3.31
1/28/2024 4:15,user_207,Help,Mobile,South America,329.64,0.23,1,2.06
1/28/2024 4:30,user_353,Help,Mobile,Africa,425.54,0.41,0,5.28
1/28/2024 4:45,user_903,Profile,Tablet,Europe,475.29,,1,5.2
1/28/2024 5:00,user_332,Help,Mobile,North America,120.27,0.11,0,2.16
1/28/2024 5:15,user_817,Product,Desktop,North America,160.74,0.27,0,7.47
1/28/2024 5:30,user_862,Profile,Mobile,South America,309.99,0.05,0,3.94
1/28/2024 5:45,user_725,Search,Mobile,North America,201.71,0.43,0,2.27
1/28/2024 6:00,user_159,Checkout,Desktop,North America,517,0.83,0,
1/28/2024 6:15,user_954,Search,Mobile,South America,,0.02,0,5.85
1/28/2024 6:30,user_957,Login,Mobile,Africa,480.75,0.68,0,7.4
1/28/2024 6:45,user_24,Help,Tablet,Asia,350.47,1.5,0,5.08
1/28/2024 7:00,user_404,Login,Mobile,Asia,464.99,0.24,0,5.49
1/28/2024 7:15,user_805,Home,Mobile,Europe,202.94,0.69,1,1.82
1/28/2024 7:30,user_516,Home,Desktop,Africa,499.69,0.98,2,
1/28/2024 7:45,user_732,Login,Tablet,Europe,168.37,0.96,0,9.32
