Date,Region,Product_Category,Units_Sold,Revenue,Marketing_Spend,Customer_Satisfaction
2024-05-10 20:12:43.352670528,South America,Clothing,152,13110.56,7137.67,4.9
2024-05-11 01:28:08.737747552,North America,Clothing,870,15594.26,5127.0,5.3
2024-05-11 06:43:34.122824560,North America,Beauty,372,18323.24,6296.07,5.6
2024-05-11 11:58:59.507901584,South America,Sports,391,21316.62,7035.02,4.9
2024-05-11 17:14:24.892978592,North America,Beauty,570,5393.88,2605.54,6.5
2024-05-11 22:29:50.278055616,Europe,Beauty,286,2596.92,8114.83,4.5
2024-05-12 03:45:15.663132624,Europe,Electronics,280,33860.25,9508.21,8.5
2024-05-12 09:00:41.048209632,Asia,Electronics,23,27098.07,4705.87,8.7
2024-05-12 14:16:06.433286656,North America,Electronics,307,22485.14,7040.57,7.4
2024-05-12 19:31:31.818363664,Asia,Home,473,31904.78,7396.56,4.5
2024-05-13 00:46:57.203440688,North America,Electronics,536,41470.13,6656.25,9.3
2024-05-13 06:02:22.588517696,Europe,Sports,243,21670.8,5516.44,9.8
2024-05-13 11:17:47.973594720,Europe,Beauty,584,32235.41,8828.31,5.2
2024-05-13 16:33:13.358671728,Europe,Sports,717,47701.83,4544.37,8.2
2024-05-13 21:48:38.743748752,North America,Electronics,36,42061.41,704.92,9.1
2024-05-14 03:04:04.128825760,Europe,Home,480,21587.04,8461.11,7.2
2024-05-14 08:19:29.513902784,North America,Home,102,32413.48,6772.41,5.9
2024-05-14 13:34:54.898979792,Asia,Beauty,626,9265.01,8507.66,6.9
2024-05-14 18:50:20.284056816,North America,Sports,318,28245.85,1471.62,7.1
2024-05-15 00:05:45.669133824,Asia,Clothing,61,49075.75,404.45,6.4
2024-05-15 05:21:11.054210832,North America,Sports,328,26156.6,9350.31,9.6
2024-05-15 10:36:36.439287856,Asia,Electronics,978,46418.1,1562.51,8.5
2024-05-15 15:52:01.824364864,Europe,Clothing,190,20663.08,8115.56,5.4
2024-05-15 21:07:27.209441888,Asia,Home,578,49942.82,8249.78,7.5
2024-05-16 02:22:52.594518896,Europe,Beauty,129,29171.39,7116.18,8.1
2024-05-16 07:38:17.979595920,Europe,Beauty,829,2592.32,1399.5,4.8
2024-05-16 12:53:43.364672928,Asia,Home,884,29544.36,6707.25,6.2
2024-05-16 18:09:08.749749952,North America,Electronics,52,14091.35,8901.96,9.4
2024-05-16 23:24:34.134826960,North America,Home,656,2107.83,4312.76,7.4
2024-05-17 04:39:59.519903984,South America,Electronics,894,41132.24,4193.82,5.3
2024-05-17 09:55:24.904980992,North America,Clothing,947,14148.62,4484.3,4.7
2024-05-17 15:10:50.290058016,South America,Home,269,39929.15,914.49,7.1
2024-05-17 20:26:15.675135024,North America,Electronics,206,14766.77,8931.05,7.3
2024-05-18 01:41:41.060212032,North America,Clothing,654,10119.15,8704.91,6.0
2024-05-18 06:57:06.445289056,Europe,Home,980,48709.81,9979.3,7.8
2024-05-18 12:12:31.830366064,South America,Beauty,264,18401.44,5893.31,4.4
2024-05-18 17:27:57.215443088,North America,Home,741,30268.12,7536.8,4.9
2024-05-18 22:43:22.600520096,South America,Sports,345,30694.08,2106.45,7.3
2024-05-19 03:58:47.985597120,Europe,Home,562,28243.44,6708.54,4.4
2024-05-19 09:14:13.370674128,Europe,Sports,511,45777.44,6532.36,9.3
2024-05-19 14:29:38.755751152,South America,Clothing,999,33884.83,9021.97,4.9
2024-05-19 19:45:04.140828160,Europe,Home,909,20484.78,8324.85,8.0
2024-05-20 01:00:29.525905184,Asia,Clothing,264,43187.83,9390.82,6.3
2024-05-20 06:15:54.910982192,Asia,Clothing,523,9462.61,8701.45,6.4
2024-05-20 11:31:20.296059216,Europe,Electronics,716,27439.72,8700.07,8.6
2024-05-20 16:46:45.681136224,Asia,Clothing,251,47552.24,730.86,7.0
2024-05-20 22:02:11.066213232,North America,Clothing,158,31457.18,8475.02,8.4
2024-05-21 03:17:36.451290256,South America,Home,719,40939.94,6114.04,7.0
2024-05-21 08:33:01.836367264,North America,Home,308,32851.26,3866.4,7.6
2024-05-21 13:48:27.221444288,South America,Beauty,766,42048.86,659.49,8.6
2024-05-21 19:03:52.606521296,Europe,Electronics,859,47252.15,6808.97,7.6
2024-05-22 00:19:17.991598320,North America,Clothing,629,14009.63,3349.2,7.7
2024-05-22 05:34:43.376675328,Europe,Electronics,462,8898.22,4730.99,8.7
2024-05-22 10:50:08.761752352,Europe,Sports,402,24457.54,6849.11,9.7
2024-05-22 16:05:34.146829360,South America,Clothing,221,35242.19,9126.57,6.3
2024-05-22 21:20:59.531906384,South America,Electronics,677,11745.97,8271.83,7.5
2024-05-23 02:36:24.916983392,South America,Beauty,547,703.02,4560.91,4.5
2024-05-23 07:51:50.302060416,North America,Beauty,603,17475.29,3939.05,6.2
2024-05-23 13:07:15.687137424,Asia,Clothing,604,48458.54,2473.82,6.5
2024-05-23 18:22:41.072214432,South America,Sports,140,34900.89,3787.02,9.0
2024-05-23 23:38:06.457291456,South America,Beauty,338,20365.61,1199.36,7.1
2024-05-24 04:53:31.842368464,North America,Beauty,621,10032.52,9713.94,8.4
2024-05-24 10:08:57.227445488,South America,Sports,265,18126.44,5781.78,4.1
2024-05-24 15:24:22.612522496,North America,Electronics,488,8907.05,1365.28,6.8
2024-05-24 20:39:47.997599520,Europe,Beauty,570,5762.14,3592.78,9.4
2024-05-25 01:55:13.382676528,South America,Home,922,45383.75,5515.69,5.3
2024-05-25 07:10:38.767753552,South America,Beauty,72,49883.69,5375.57,4.2
2024-05-25 12:26:04.152830560,Europe,Electronics,320,8623.66,451.48,6.6
2024-05-25 17:41:29.537907584,Europe,Electronics,416,3198.87,9513.33,8.2
2024-05-25 22:56:54.922984592,Europe,Clothing,811,16821.69,2826.22,6.7
2024-05-26 04:12:20.308061616,South America,Home,114,23352.13,260.23,6.8
2024-05-26 09:27:45.693138624,Asia,Electronics,626,10638.65,856.8,8.0
2024-05-26 14:43:11.078215648,Asia,Sports,846,15420.53,5843.93,5.5
2024-05-26 19:58:36.463292656,Asia,Home,24,10443.1,1464.08,8.5
2024-05-27 01:14:01.848369664,South America,Home,696,38825.9,513.08,4.9
2024-05-27 06:29:27.233446688,Europe,Sports,268,35772.61,3858.3,6.4
2024-05-27 11:44:52.618523696,South America,Beauty,732,31930.1,6265.34,7.9
2024-05-27 17:00:18.003600720,Europe,Sports,421,19667.28,1207.21,9.0
2024-05-27 22:15:43.388677728,South America,Sports,268,45497.53,3201.95,8.7
2024-05-28 03:31:08.773754752,South America,Beauty,623,48491.86,4235.83,8.3
2024-05-28 08:46:34.158831760,Europe,Beauty,269,9095.15,1678.65,6.2
2024-05-28 14:01:59.543908784,Asia,Beauty,865,11539.13,5110.13,4.7
2024-05-28 19:17:24.928985792,Europe,Beauty,680,26518.74,943.62,5.3
2024-05-29 00:32:50.314062816,North America,Beauty,54,5016.9,560.53,9.2
2024-05-29 05:48:15.699139824,North America,Sports,964,22104.2,5246.37,9.1
2024-05-29 11:03:41.084216848,Europe,Clothing,822,29298.67,2554.18,9.7
2024-05-29 16:19:06.469293856,South America,Clothing,772,26342.64,1044.2,4.5
2024-05-29 21:34:31.854370864,North America,Electronics,340,16879.97,4296.73,7.2
2024-05-30 02:49:57.239447888,North America,Clothing,174,27351.07,9159.89,7.9
2024-05-30 08:05:22.624524896,South America,Clothing,202,47960.65,7269.51,8.3
2024-05-30 13:20:48.009601920,South America,Sports,530,10697.86,8174.6,7.9
2024-05-30 18:36:13.394678928,Asia,Beauty,410,32914.15,8731.95,8.6
2024-05-30 23:51:38.779755952,South America,Beauty,383,2648.14,9729.01,6.2
2024-05-31 05:07:04.164832960,Europe,Sports,74,3787.61,7656.14,5.1
2024-05-31 10:22:29.549909984,Europe,Clothing,396,27815.5,6123.24,5.2
2024-05-31 15:37:54.934986992,Asia,Sports,504,5694.49,3717.72,4.1
2024-05-31 20:53:20.320064016,North America,Electronics,803,1606.17,1898.27,6.1
2024-06-01 02:08:45.705141024,North America,Beauty,702,8989.89,6897.93,4.6
2024-06-01 07:24:11.090218048,South America,Home,424,28460.03,9950.0,5.9
2024-06-01 12:39:36.475295056,Europe,Electronics,803,35315.38,4726.85,7.8
2024-06-01 17:55:01.860372064,North America,Electronics,800,10522.69,7264.43,9.4
2024-06-01 23:10:27.245449088,Asia,Sports,39,33578.84,5001.42,9.0
2024-06-02 04:25:52.630526096,Asia,Clothing,275,9532.58,4376.14,5.5
2024-06-02 09:41:18.015603120,Europe,Beauty,337,30866.14,4162.03,4.8
2024-06-02 14:56:43.400680128,Asia,Home,501,20892.0,5095.78,5.2
2024-06-02 20:12:08.785757152,Asia,Electronics,226,32863.08,3732.27,9.8
2024-06-03 01:27:34.170834160,Europe,Home,329,49755.11,7512.86,7.3
2024-06-03 06:42:59.555911184,South America,Clothing,927,46921.94,8755.29,5.1
2024-06-03 11:58:24.940988192,South America,Clothing,408,711.95,8840.56,9.0
2024-06-03 17:13:50.326065216,Asia,Home,900,44329.22,2354.22,6.4
2024-06-03 22:29:15.711142224,South America,Beauty,114,3791.29,8969.5,9.4
2024-06-04 03:44:41.096219248,South America,Clothing,705,47675.81,3481.36,5.6
2024-06-04 09:00:06.481296256,Asia,Home,339,14450.37,3162.15,6.4
2024-06-04 14:15:31.866373264,South America,Electronics,669,19410.72,7294.88,7.0
2024-06-04 19:30:57.251450288,Asia,Home,626,5036.09,3116.49,9.4
2024-06-05 00:46:22.636527296,North America,Home,56,6057.5,624.37,9.2
2024-06-05 06:01:48.021604320,Europe,Sports,608,36473.66,3798.82,7.4
2024-06-05 11:17:13.406681328,Europe,Clothing,830,47244.45,7242.51,5.3
2024-06-05 16:32:38.791758352,South America,Beauty,958,30732.05,3336.89,6.4
2024-06-05 21:48:04.176835360,South America,Beauty,650,35934.58,6332.63,9.9
2024-06-06 03:03:29.561912384,South America,Sports,779,38217.5,6635.18,7.6
2024-06-06 08:18:54.946989392,Europe,Beauty,323,13509.31,7363.99,8.7
2024-06-06 13:34:20.332066416,North America,Home,156,2738.87,8981.59,6.7
2024-06-06 18:49:45.717143424,North America,Sports,967,592.7,4382.39,7.2
2024-06-07 00:05:11.102220448,Europe,Electronics,471,17857.14,1747.68,6.6
2024-06-07 05:20:36.487297456,North America,Clothing,593,12452.48,3257.36,8.2
2024-06-07 10:36:01.872374464,Europe,Clothing,495,3584.73,4378.46,9.1
2024-06-07 15:51:27.257451488,North America,Clothing,661,9386.65,7167.53,7.0
2024-06-07 21:06:52.642528496,Asia,Home,419,6662.7,229.91,6.9
2024-06-08 02:22:18.027605520,Asia,Electronics,36,45786.48,3226.28,6.0
2024-06-08 07:37:43.412682528,Europe,Sports,38,7443.23,7820.44,5.1
2024-06-08 12:53:08.797759552,North America,Sports,280,27113.6,6741.49,9.6
2024-06-08 18:08:34.182836560,South America,Clothing,695,29858.74,7344.23,5.9
2024-06-08 23:23:59.567913584,North America,Electronics,510,27402.73,8136.93,8.8
2024-06-09 04:39:24.952990592,Asia,Electronics,262,5403.29,7854.03,8.3
2024-06-09 09:54:50.338067616,Asia,Electronics,394,16280.52,6853.61,8.7
2024-06-09 15:10:15.723144624,North America,Beauty,69,3037.88,4452.65,9.6
2024-06-09 20:25:41.108221648,North America,Beauty,116,20085.66,9837.62,7.7
2024-06-10 01:41:06.493298656,South America,Clothing,229,9835.65,5733.82,9.4
2024-06-10 06:56:31.878375680,South America,Electronics,450,28300.81,2107.42,5.0
2024-06-10 12:11:57.263452688,North America,Electronics,780,34794.02,2998.85,7.8
2024-06-10 17:27:22.648529696,North America,Sports,892,26839.93,6966.27,8.6
2024-06-10 22:42:48.033606720,North America,Sports,667,21994.72,9254.92,5.6
2024-06-11 03:58:13.418683728,North America,Clothing,573,19673.0,1869.33,8.4
2024-06-11 09:13:38.803760752,Europe,Electronics,581,42163.74,915.23,8.7
2024-06-11 14:29:04.188837760,North America,Clothing,555,11358.72,8827.16,9.0
2024-06-11 19:44:29.573914784,South America,Sports,105,36843.81,9161.25,5.9
2024-06-12 00:59:54.958991792,Asia,Sports,998,37995.38,2836.16,8.1
2024-06-12 06:15:20.344068816,Europe,Beauty,98,21250.4,3835.13,5.8
2024-06-12 11:30:45.729145824,North America,Clothing,837,15216.38,6635.86,8.4
2024-06-12 16:46:11.114222848,Asia,Clothing,931,23791.8,3366.31,6.8
2024-06-12 22:01:36.499299856,Europe,Electronics,240,5114.09,8783.87,7.6
2024-06-13 03:17:01.884376880,Asia,Electronics,977,2773.54,1165.03,6.5
2024-06-13 08:32:27.269453888,North America,Beauty,284,6024.36,476.02,5.0
2024-06-13 13:47:52.654530896,North America,Home,255,9763.68,2164.01,5.1
2024-06-13 19:03:18.039607920,South America,Home,120,25456.75,2932.27,4.5
2024-06-14 00:18:43.424684928,North America,Home,243,42532.26,1217.97,7.7
2024-06-14 05:34:08.809761952,North America,Clothing,287,12164.3,750.34,9.1
2024-06-14 10:49:34.194838960,Europe,Clothing,486,46790.52,7580.52,4.1
2024-06-14 16:04:59.579915984,South America,Sports,426,47767.94,1726.34,4.4
2024-06-14 21:20:24.964992992,Europe,Clothing,687,47965.78,9147.83,6.7
2024-06-15 02:35:50.350070016,Asia,Clothing,137,41959.36,3743.2,8.4
2024-06-15 07:51:15.735147024,North America,Clothing,246,18509.34,6739.0,4.9
2024-06-15 13:06:41.120224048,Asia,Beauty,812,4097.85,2331.48,5.6
2024-06-15 18:22:06.505301056,Europe,Clothing,628,28656.53,2479.2,5.4
2024-06-15 23:37:31.890378080,North America,Electronics,137,28154.73,5789.62,6.4
2024-06-16 04:52:57.275455088,North America,Electronics,716,42573.8,5650.36,5.3
2024-06-16 10:08:22.660532096,Europe,Sports,860,49801.56,7710.42,6.1
2024-06-16 15:23:48.045609120,Europe,Beauty,403,25653.79,7602.35,8.4
2024-06-16 20:39:13.430686128,Europe,Electronics,484,17587.6,6739.81,7.7
2024-06-17 01:54:38.815763152,Europe,Beauty,664,9702.13,4546.39,4.5
2024-06-17 07:10:04.200840160,Europe,Beauty,404,737.59,8917.34,7.8
2024-06-17 12:25:29.585917184,North America,Sports,120,25701.13,6263.53,6.9
2024-06-17 17:40:54.970994192,Europe,Beauty,99,27998.17,9902.97,9.6
2024-06-17 22:56:20.356071216,North America,Clothing,772,41334.45,8211.76,5.7
2024-06-18 04:11:45.741148224,North America,Beauty,289,25476.56,538.67,8.4
2024-06-18 09:27:11.126225248,Europe,Sports,342,45865.18,3273.88,8.4
2024-06-18 14:42:36.511302256,Europe,Sports,233,31590.13,5761.57,5.3
2024-06-18 19:58:01.896379280,South America,Sports,110,42096.64,7242.55,9.4
2024-06-19 01:13:27.281456288,North America,Electronics,141,7840.94,5548.33,6.9
2024-06-19 06:28:52.666533296,Europe,Clothing,22,42839.14,7882.69,8.1
2024-06-19 11:44:18.051610320,Europe,Electronics,466,33919.62,2898.29,4.9
2024-06-19 16:59:43.436687328,Europe,Home,450,8926.54,1920.73,5.5
2024-06-19 22:15:08.821764352,South America,Clothing,107,9893.3,633.78,7.5
2024-06-20 03:30:34.206841360,South America,Beauty,129,46361.78,5775.81,5.9
2024-06-20 08:45:59.591918384,Asia,Sports,302,2094.66,6917.14,7.0
2024-06-20 14:01:24.976995392,North America,Home,825,23395.48,3328.88,6.2
2024-06-20 19:16:50.362072416,Asia,Clothing,720,16017.03,6174.48,7.8
2024-06-21 00:32:15.747149424,Europe,Electronics,10,33421.33,616.36,6.9
2024-06-21 05:47:41.132226448,South America,Sports,581,42061.65,1083.0,4.0
2024-06-21 11:03:06.517303456,South America,Electronics,259,18338.72,7047.37,7.9
2024-06-21 16:18:31.902380480,Asia,Clothing,661,21631.65,3743.89,6.5
2024-06-21 21:33:57.287457488,South America,Clothing,158,49104.93,6746.21,6.1
2024-06-22 02:49:22.672534496,Europe,Home,404,39303.87,8334.04,4.6
2024-06-22 08:04:48.057611520,South America,Beauty,53,44911.6,8540.96,5.3
2024-06-22 13:20:13.442688528,Asia,Electronics,892,22218.73,1804.46,5.3
2024-06-22 18:35:38.827765552,Europe,Home,707,12086.77,4914.23,9.6
2024-06-22 23:51:04.212842560,Asia,Sports,629,20887.24,7365.87,6.6
2024-06-23 05:06:29.597919584,South America,Beauty,53,35946.55,7762.41,4.3
2024-06-23 10:21:54.982996592,Asia,Home,87,5916.81,7868.29,4.8
2024-06-23 15:37:20.368073616,Asia,Electronics,235,13888.22,2358.86,4.5
2024-06-23 20:52:45.753150624,North America,Clothing,171,2808.48,2006.09,7.5
2024-06-24 02:08:11.138227648,South America,Sports,802,21901.21,5941.12,5.1
2024-06-24 07:23:36.523304656,South America,Electronics,262,41458.56,7436.75,7.0
2024-06-24 12:39:01.908381680,Asia,Beauty,141,1720.85,3259.48,6.2
2024-06-24 17:54:27.293458688,North America,Beauty,457,33928.51,1136.58,8.8
2024-06-24 23:09:52.678535712,South America,Clothing,893,46658.55,7195.79,5.9
2024-06-25 04:25:18.063612720,Europe,Clothing,896,12227.93,3067.01,6.7
2024-06-25 09:40:43.448689728,Asia,Sports,483,34834.92,1746.99,8.3
2024-06-25 14:56:08.833766752,South America,Sports,665,48767.54,1562.46,6.6
2024-06-25 20:11:34.218843760,Europe,Clothing,787,48132.76,3217.6,8.8
2024-06-26 01:26:59.603920784,South America,Clothing,118,12129.0,5967.51,8.0
2024-06-26 06:42:24.988997792,Europe,Beauty,715,5466.39,3648.18,6.5
2024-06-26 11:57:50.374074816,Asia,Clothing,44,7839.99,304.55,7.0
2024-06-26 17:13:15.759151824,South America,Home,476,35250.77,1059.39,9.8
2024-06-26 22:28:41.144228848,South America,Electronics,911,36425.06,2975.98,8.0
2024-06-27 03:44:06.529305856,North America,Clothing,284,33874.71,6631.07,9.4
2024-06-27 08:59:31.914382880,Asia,Sports,196,17135.88,1075.3,5.1
2024-06-27 14:14:57.299459888,Europe,Home,958,8903.96,5650.5,6.9
2024-06-27 19:30:22.684536912,South America,Sports,252,29247.67,1286.87,9.5
2024-06-28 00:45:48.069613920,South America,Home,273,24442.18,2194.99,5.9
2024-06-28 06:01:13.454690928,Europe,Clothing,983,36577.29,1804.67,9.8
2024-06-28 11:16:38.839767952,Asia,Electronics,531,22347.32,765.56,4.6
2024-06-28 16:32:04.224844960,North America,Sports,972,17262.66,6746.17,9.4
2024-06-28 21:47:29.609921984,North America,Home,687,15027.19,4687.7,6.7
2024-06-29 03:02:54.994998992,South America,Beauty,550,10967.78,8327.43,4.4
2024-06-29 08:18:20.380076016,Europe,Clothing,792,13654.45,1079.02,9.3
2024-06-29 13:33:45.765153024,South America,Electronics,96,5194.11,1532.86,5.5
2024-06-29 18:49:11.150230048,Europe,Clothing,544,17669.42,3133.93,4.1
2024-06-30 00:04:36.535307056,North America,Beauty,219,2310.21,7682.07,4.8
2024-06-30 05:20:01.920384080,Asia,Electronics,55,9727.49,3127.01,8.0
2024-06-30 10:35:27.305461088,Europe,Beauty,476,37465.14,4143.35,9.9
2024-06-30 15:50:52.690538112,North America,Clothing,549,16610.71,3085.88,4.7
2024-06-30 21:06:18.075615120,South America,Home,35,33577.73,894.22,6.8
2024-07-01 02:21:43.460692128,Europe,Clothing,275,35985.77,9400.39,5.1
2024-07-01 07:37:08.845769152,Asia,Clothing,184,29268.67,5530.54,8.5
2024-07-01 12:52:34.230846160,South America,Clothing,525,47955.54,7899.55,4.7
2024-07-01 18:07:59.615923184,South America,Sports,320,1561.27,6617.74,5.4
2024-07-01 23:23:25.001000192,North America,Beauty,331,37063.31,5191.12,5.2
2024-07-02 04:38:50.386077216,Europe,Beauty,588,47959.94,987.81,7.3
2024-07-02 09:54:15.771154224,South America,Beauty,144,43182.45,6463.06,9.2
2024-07-02 15:09:41.156231248,Asia,Sports,64,8810.69,1638.17,7.1
2024-07-02 20:25:06.541308256,Europe,Home,985,16677.61,4202.39,4.3
2024-07-03 01:40:31.926385280,Asia,Clothing,552,9036.37,6328.22,7.4
2024-07-03 06:55:57.311462288,South America,Home,595,30264.76,7844.07,8.8
2024-07-03 12:11:22.696539312,Asia,Sports,540,35753.31,6881.95,4.8
2024-07-03 17:26:48.081616320,North America,Beauty,165,16195.15,6748.18,4.4
2024-07-03 22:42:13.466693328,Asia,Clothing,858,27205.58,1575.52,5.1
2024-07-04 03:57:38.851770352,Europe,Electronics,677,34700.57,3526.67,8.5
2024-07-04 09:13:04.236847360,Asia,Electronics,156,21356.32,524.83,7.6
2024-07-04 14:28:29.621924384,Asia,Home,494,42773.77,7222.82,7.2
2024-07-04 19:43:55.007001392,North America,Beauty,608,38691.72,9530.6,5.5
2024-07-05 00:59:20.392078416,Asia,Electronics,29,3700.94,2714.69,6.0
2024-07-05 06:14:45.777155424,Asia,Home,278,31245.7,968.2,9.8
2024-07-05 11:30:11.162232448,South America,Sports,342,12148.61,4808.14,5.4
2024-07-05 16:45:36.547309456,South America,Home,564,28097.15,8581.31,9.4
2024-07-05 22:01:01.932386480,Europe,Home,916,47865.98,5564.54,7.5
2024-07-06 03:16:27.317463488,South America,Home,953,44013.57,563.09,4.7
2024-07-06 08:31:52.702540512,South America,Clothing,920,20523.56,9745.3,6.8
2024-07-06 13:47:18.087617520,South America,Home,410,14929.94,8303.63,9.7
2024-07-06 19:02:43.472694528,South America,Home,959,12103.08,1402.78,6.5
2024-07-07 00:18:08.857771552,North America,Clothing,315,26859.49,9225.8,9.2
2024-07-07 05:33:34.242848560,South America,Clothing,37,6155.3,4561.81,5.5
2024-07-07 10:48:59.627925584,North America,Sports,476,27689.11,3781.79,7.4
2024-07-07 16:04:25.013002592,North America,Beauty,269,566.02,4664.43,9.1
2024-07-07 21:19:50.398079616,South America,Electronics,543,16530.56,8362.26,9.5
2024-07-08 02:35:15.783156624,Asia,Electronics,991,11386.75,6628.85,6.9
2024-07-08 07:50:41.168233648,North America,Home,896,48575.33,686.56,7.8
2024-07-08 13:06:06.553310656,Asia,Sports,110,36498.49,9580.28,4.0
2024-07-08 18:21:31.938387680,Asia,Home,560,17807.84,1563.06,5.5
2024-07-08 23:36:57.323464688,South America,Electronics,811,5095.83,7481.12,5.7
2024-07-09 04:52:22.708541712,Europe,Clothing,362,26081.63,6397.75,4.6
2024-07-09 10:07:48.093618720,South America,Beauty,309,11065.67,1956.53,5.7
2024-07-09 15:23:13.478695744,Europe,Sports,691,27053.26,1790.25,5.9
2024-07-09 20:38:38.863772752,Europe,Clothing,305,41850.44,8716.24,9.8
2024-07-10 01:54:04.248849760,South America,Beauty,362,30981.73,4254.98,8.0
2024-07-10 07:09:29.633926784,South America,Sports,917,31872.53,6580.31,6.6
2024-07-10 12:24:55.019003792,Europe,Sports,139,27281.0,5090.3,9.9
2024-07-10 17:40:20.404080816,South America,Electronics,165,46399.65,7300.8,4.9
2024-07-10 22:55:45.789157824,Europe,Clothing,83,46629.18,4844.5,6.9
2024-07-11 04:11:11.174234848,Asia,Sports,351,25879.8,2945.06,7.9
2024-07-11 09:26:36.559311856,South America,Sports,474,15635.09,3697.5,4.3
2024-07-11 14:42:01.944388880,Asia,Beauty,99,23249.56,8604.87,8.3
2024-07-11 19:57:27.329465888,North America,Electronics,588,9734.62,4733.54,4.6
2024-07-12 01:12:52.714542912,Asia,Home,464,31999.04,2213.15,4.8
2024-07-12 06:28:18.099619920,Asia,Electronics,757,25254.57,9352.59,5.0
2024-07-12 11:43:43.484696944,Europe,Home,721,5613.37,7986.34,9.6
2024-07-12 16:59:08.869773952,Asia,Clothing,989,10283.57,651.09,8.1
2024-07-12 22:14:34.254850960,South America,Clothing,341,24241.78,9989.54,7.9
2024-07-13 03:29:59.639927984,Europe,Sports,748,44435.66,6979.77,7.3
2024-07-13 08:45:25.025004992,North America,Clothing,986,28536.34,1686.64,5.8
2024-07-13 14:00:50.410082016,South America,Sports,357,34235.98,2447.96,7.7
2024-07-13 19:16:15.795159024,North America,Electronics,242,17281.91,6955.21,6.5
2024-07-14 00:31:41.180236048,Asia,Clothing,787,28784.86,7819.63,4.9
2024-07-14 05:47:06.565313056,South America,Electronics,607,22645.3,2466.46,8.1
2024-07-14 11:02:31.950390080,South America,Electronics,111,33126.93,2643.99,4.8
2024-07-14 16:17:57.335467088,North America,Clothing,962,3003.49,3140.49,5.1
2024-07-14 21:33:22.720544112,South America,Electronics,490,24918.36,6020.38,8.9
2024-07-15 02:48:48.105621120,South America,Clothing,223,15151.63,1800.98,8.0
2024-07-15 08:04:13.490698144,South America,Clothing,117,16646.16,1132.01,7.8
2024-07-15 13:19:38.875775152,Asia,Clothing,174,48065.41,6820.75,6.5
2024-07-15 18:35:04.260852160,North America,Home,982,9543.39,7813.07,6.4
2024-07-15 23:50:29.645929184,South America,Electronics,612,15906.64,5059.2,8.1
2024-07-16 05:05:55.031006192,Europe,Beauty,713,25739.68,3701.94,8.4
2024-07-16 10:21:20.416083216,Europe,Clothing,344,43219.83,4377.22,7.1
2024-07-16 15:36:45.801160224,Europe,Electronics,95,21125.17,3945.24,9.8
2024-07-16 20:52:11.186237248,Europe,Sports,743,37321.33,9603.85,9.7
2024-07-17 02:07:36.571314256,Asia,Clothing,884,42890.52,7704.09,6.5
2024-07-17 07:23:01.956391280,South America,Clothing,433,15845.81,2160.06,8.9
2024-07-17 12:38:27.341468288,North America,Beauty,622,19941.13,3903.47,7.3
2024-07-17 17:53:52.726545312,South America,Home,747,18149.53,5485.72,7.1
2024-07-17 23:09:18.111622320,Asia,Home,373,41726.36,6168.56,4.3
2024-07-18 04:24:43.496699344,Europe,Clothing,69,2695.17,4735.02,7.4
2024-07-18 09:40:08.881776352,Asia,Electronics,491,15766.84,8120.25,9.4
2024-07-18 14:55:34.266853360,South America,Sports,259,34130.72,7699.3,8.7
2024-07-18 20:10:59.651930384,North America,Sports,569,28489.45,5101.06,8.7
2024-07-19 01:26:25.037007392,Asia,Electronics,126,22096.32,8558.85,5.0
2024-07-19 06:41:50.422084416,North America,Clothing,748,27227.44,7535.79,6.2
2024-07-19 11:57:15.807161424,Asia,Sports,883,10280.44,7807.96,5.4
2024-07-19 17:12:41.192238448,North America,Home,924,21820.47,9568.37,5.9
2024-07-19 22:28:06.577315456,North America,Electronics,977,25334.3,2738.02,7.5
2024-07-20 03:43:31.962392480,Europe,Beauty,554,45108.86,2749.72,6.2
2024-07-20 08:58:57.347469488,North America,Clothing,53,13411.34,8900.63,7.4
2024-07-20 14:14:22.732546512,Europe,Electronics,518,43457.51,7745.04,6.6
2024-07-20 19:29:48.117623520,South America,Sports,997,32389.95,9272.8,5.7
2024-07-21 00:45:13.502700544,South America,Clothing,174,1506.87,724.99,4.6
2024-07-21 06:00:38.887777552,Europe,Home,377,36369.25,6314.8,9.4
2024-07-21 11:16:04.272854560,Europe,Clothing,866,2259.82,1531.82,4.1
2024-07-21 16:31:29.657931584,Asia,Clothing,301,49870.37,5088.58,4.0
2024-07-21 21:46:55.043008592,Asia,Home,858,43695.52,1641.89,9.0
2024-07-22 03:02:20.428085616,Asia,Home,865,15218.52,1367.98,10.0
2024-07-22 08:17:45.813162624,South America,Clothing,926,13241.86,220.47,8.4
2024-07-22 13:33:11.198239648,Asia,Home,907,19381.33,6339.36,4.1
2024-07-22 18:48:36.583316656,North America,Electronics,808,18130.26,3654.32,5.4
2024-07-23 00:04:01.968393680,North America,Home,885,18930.72,1141.36,9.8
2024-07-23 05:19:27.353470688,Asia,Home,746,16254.69,3296.09,8.9
2024-07-23 10:34:52.738547712,North America,Clothing,295,31246.1,1772.55,7.4
2024-07-23 15:50:18.123624720,South America,Electronics,213,8631.05,9422.78,5.4
2024-07-23 21:05:43.508701744,North America,Beauty,693,42376.07,3268.05,4.1
2024-07-24 02:21:08.893778752,South America,Beauty,533,40713.92,3406.14,4.1
2024-07-24 07:36:34.278855776,Europe,Sports,828,24085.92,8414.59,7.7
