Timestamp,User_ID,Page_Visited,Device_Type,Region,Session_Duration,Bounce_Rate,Conversion,Page_Load_Time,Date,Hour,DayOfWeek,Engagement_Score,Converted_Session
2024-01-26 10:45:00,user_894,Help,Tablet,Africa,193.45,0.28,0,9.2,2024-01-26,10,Friday,18.97,Not Converted
2024-01-26 11:00:00,user_236,Help,Tablet,South America,158.6,0.8,0,6.49,2024-01-26,11,Friday,21.17,Not Converted
2024-01-26 11:15:00,user_852,Login,Tablet,Europe,27.46,0.29,0,8.51,2024-01-26,11,Friday,2.89,Not Converted
2024-01-26 11:30:00,user_740,Login,Mobile,North America,352.0,0.49,0,9.03,2024-01-26,11,Friday,35.09,Not Converted
2024-01-26 11:45:00,user_521,Product,Tablet,Asia,294.4,0.97,0,4.76,2024-01-26,11,Friday,51.11,Not Converted
2024-01-26 12:00:00,user_678,Login,Desktop,Europe,93.14,0.36,0,0.96,2024-01-26,12,Friday,47.52,Not Converted
2024-01-26 12:15:00,user_944,Help,Tablet,North America,394.03,0.6,0,2.29,2024-01-26,12,Friday,119.77,Not Converted
2024-01-26 12:30:00,user_956,Profile,Mobile,North America,410.32,0.61,0,1.13,2024-01-26,12,Friday,192.64,Not Converted
2024-01-26 12:45:00,user_831,Home,Tablet,North America,452.53,0.56,0,2.29,2024-01-26,12,Friday,137.55,Not Converted
2024-01-26 13:00:00,user_726,Home,Desktop,Europe,304.63,0.91,0,4.4,2024-01-26,13,Friday,56.41,Not Converted
2024-01-26 13:15:00,user_501,Product,Mobile,Asia,536.96,0.67,0,1.62,2024-01-26,13,Friday,204.95,Not Converted
2024-01-26 13:30:00,user_117,Login,Tablet,Asia,562.12,0.4,0,2.08,2024-01-26,13,Friday,182.51,Not Converted
2024-01-26 13:45:00,user_386,Profile,Mobile,North America,294.4,0.86,0,4.74,2024-01-26,13,Friday,51.29,Not Converted
2024-01-26 14:00:00,user_344,Home,Mobile,Europe,383.18,0.18,1,3.73,2024-01-26,14,Friday,81.01,Converted
2024-01-26 14:15:00,user_584,Home,Mobile,North America,185.71,0.54,0,4.94,2024-01-26,14,Friday,31.26,Not Converted
2024-01-26 14:30:00,user_395,Checkout,Tablet,Africa,589.85,0.95,0,4.58,2024-01-26,14,Friday,105.71,Not Converted
2024-01-26 14:45:00,user_64,Checkout,Mobile,Asia,168.11,0.63,0,6.62,2024-01-26,14,Friday,22.06,Not Converted
2024-01-26 15:00:00,user_717,Help,Tablet,South America,125.58,0.82,0,9.4,2024-01-26,15,Friday,12.08,Not Converted
2024-01-26 15:15:00,user_721,Home,Desktop,North America,268.08,0.65,0,1.52,2024-01-26,15,Friday,106.38,Not Converted
2024-01-26 15:30:00,user_72,Product,Tablet,Africa,38.82,0.49,0,1.44,2024-01-26,15,Friday,15.91,Not Converted
2024-01-26 15:45:00,user_789,Search,Desktop,Asia,587.2,0.94,0,8.6,2024-01-26,15,Friday,61.17,Not Converted
2024-01-26 16:00:00,user_274,Search,Tablet,Europe,355.12,0.27,0,5.31,2024-01-26,16,Friday,56.28,Not Converted
2024-01-26 16:15:00,user_990,Profile,Mobile,Asia,336.39,0.17,0,7.78,2024-01-26,16,Friday,38.31,Not Converted
2024-01-26 16:30:00,user_320,Home,Tablet,Europe,395.2,0.48,0,2.55,2024-01-26,16,Friday,111.32,Not Converted
2024-01-26 16:45:00,user_338,Home,Mobile,Europe,300.73,0.7,1,8.37,2024-01-26,16,Friday,32.09,Converted
2024-01-26 17:00:00,user_366,Help,Desktop,North America,24.08,0.23,0,9.28,2024-01-26,17,Friday,2.34,Not Converted
2024-01-26 17:15:00,user_495,Home,Tablet,North America,369.33,0.0,0,5.46,2024-01-26,17,Friday,57.17,Not Converted
2024-01-26 17:30:00,user_607,Product,Mobile,Asia,431.12,0.34,0,1.51,2024-01-26,17,Friday,171.76,Not Converted
2024-01-26 17:45:00,user_166,Checkout,Desktop,Africa,252.97,0.97,0,9.01,2024-01-26,17,Friday,25.27,Not Converted
2024-01-26 18:00:00,user_544,Home,Desktop,Asia,455.59,0.69,0,8.03,2024-01-26,18,Friday,50.45,Not Converted
2024-01-26 18:15:00,user_11,Home,Tablet,South America,140.07,0.4,1,7.63,2024-01-26,18,Friday,16.23,Converted
2024-01-26 18:30:00,user_301,Help,Desktop,Europe,136.66,0.19,0,5.46,2024-01-26,18,Friday,21.15,Not Converted
2024-01-26 18:45:00,user_729,Login,Mobile,Europe,294.4,0.36,0,8.09,2024-01-26,18,Friday,32.39,Not Converted
2024-01-26 19:00:00,user_801,Help,Desktop,North America,226.34,0.17,0,1.81,2024-01-26,19,Friday,80.55,Not Converted
2024-01-26 19:15:00,user_102,Help,Desktop,Africa,508.97,0.11,0,2.61,2024-01-26,19,Friday,140.99,Not Converted
2024-01-26 19:30:00,user_425,Product,Mobile,North America,497.61,0.91,0,5.46,2024-01-26,19,Friday,77.03,Not Converted
2024-01-26 19:45:00,user_392,Profile,Desktop,South America,232.78,1.0,1,3.02,2024-01-26,19,Friday,57.91,Converted
2024-01-26 20:00:00,user_779,Home,Desktop,Asia,355.53,0.16,0,6.78,2024-01-26,20,Friday,45.7,Not Converted
2024-01-26 20:15:00,user_214,Help,Desktop,Asia,433.89,0.49,0,6.28,2024-01-26,20,Friday,59.6,Not Converted
2024-01-26 20:30:00,user_691,Help,Unknown,Africa,294.4,0.33,0,1.53,2024-01-26,20,Friday,116.36,Not Converted
2024-01-26 20:45:00,user_88,Login,Mobile,North America,105.04,0.46,0,6.73,2024-01-26,20,Friday,13.59,Not Converted
2024-01-26 21:00:00,user_553,Help,Desktop,North America,294.4,0.2,0,9.28,2024-01-26,21,Friday,28.64,Not Converted
2024-01-26 21:15:00,user_401,Search,Mobile,South America,372.45,0.3,0,2.03,2024-01-26,21,Friday,122.92,Not Converted
2024-01-26 21:30:00,user_588,Profile,Desktop,Asia,588.94,0.2,0,6.17,2024-01-26,21,Friday,82.14,Not Converted
2024-01-26 21:45:00,user_889,Home,Desktop,North America,205.96,0.49,0,3.75,2024-01-26,21,Friday,43.36,Not Converted
2024-01-26 22:00:00,user_46,Home,Desktop,Africa,423.3,0.71,0,4.87,2024-01-26,22,Friday,72.11,Not Converted
2024-01-26 22:15:00,user_672,Login,Desktop,Asia,137.45,0.63,0,3.23,2024-01-26,22,Friday,32.49,Not Converted
2024-01-26 22:30:00,user_463,Product,Mobile,South America,160.41,0.39,0,3.86,2024-01-26,22,Friday,33.01,Not Converted
2024-01-26 22:45:00,user_592,Home,Mobile,Africa,309.58,0.91,0,0.77,2024-01-26,22,Friday,174.9,Not Converted
2024-01-26 23:00:00,user_310,Search,Mobile,Europe,195.17,0.97,0,9.82,2024-01-26,23,Friday,18.04,Not Converted
2024-01-26 23:15:00,user_86,Home,Tablet,South America,104.73,0.17,0,6.44,2024-01-26,23,Friday,14.08,Not Converted
2024-01-26 23:30:00,user_92,Search,Desktop,Africa,161.41,0.22,0,5.26,2024-01-26,23,Friday,25.78,Not Converted
2024-01-26 23:45:00,user_660,Profile,Desktop,North America,26.27,0.53,0,4.15,2024-01-26,23,Friday,5.1,Not Converted
2024-01-27 00:00:00,user_673,Profile,Mobile,Europe,294.4,0.09,0,5.62,2024-01-27,0,Saturday,44.47,Not Converted
2024-01-27 00:15:00,user_714,Checkout,Tablet,South America,297.81,0.44,1,4.11,2024-01-27,0,Saturday,58.28,Converted
2024-01-27 00:30:00,user_936,Checkout,Desktop,North America,61.07,0.49,0,3.92,2024-01-27,0,Saturday,12.41,Not Converted
2024-01-27 00:45:00,user_928,Search,Mobile,Europe,107.16,0.52,0,4.91,2024-01-27,0,Saturday,18.13,Not Converted
2024-01-27 01:00:00,user_242,Product,Desktop,Asia,66.01,0.33,1,3.12,2024-01-27,1,Saturday,16.02,Converted
2024-01-27 01:15:00,user_865,Home,Desktop,North America,369.49,0.54,0,2.21,2024-01-27,1,Saturday,115.11,Not Converted
2024-01-27 01:30:00,user_2,Help,Mobile,Africa,61.06,0.96,0,5.79,2024-01-27,1,Saturday,8.99,Not Converted
2024-01-27 01:45:00,user_225,Home,Mobile,South America,453.8,0.21,0,8.51,2024-01-27,1,Saturday,47.72,Not Converted
2024-01-27 02:00:00,user_801,Checkout,Unknown,Europe,17.2,0.65,0,1.95,2024-01-27,2,Saturday,5.83,Not Converted
2024-01-27 02:15:00,user_745,Help,Desktop,North America,294.4,0.04,0,0.81,2024-01-27,2,Saturday,162.65,Not Converted
2024-01-27 02:30:00,user_973,Search,Mobile,Asia,534.95,0.07,0,2.84,2024-01-27,2,Saturday,139.31,Not Converted
2024-01-27 02:45:00,user_926,Help,Desktop,South America,432.53,0.55,0,9.81,2024-01-27,2,Saturday,40.01,Not Converted
2024-01-27 03:00:00,user_929,Home,Desktop,South America,48.42,0.1,0,8.37,2024-01-27,3,Saturday,5.17,Not Converted
2024-01-27 03:15:00,user_589,Home,Mobile,North America,493.57,0.02,0,6.16,2024-01-27,3,Saturday,68.93,Not Converted
2024-01-27 03:30:00,user_116,Product,Desktop,Asia,298.36,0.17,0,9.33,2024-01-27,3,Saturday,28.88,Not Converted
2024-01-27 03:45:00,user_666,Login,Desktop,Europe,508.84,0.56,0,4.73,2024-01-27,3,Saturday,88.8,Not Converted
2024-01-27 04:00:00,user_918,Help,Tablet,North America,362.44,0.7,1,9.84,2024-01-27,4,Saturday,33.44,Converted
2024-01-27 04:15:00,user_103,Checkout,Unknown,Europe,410.69,0.2,0,3.31,2024-01-27,4,Saturday,95.29,Not Converted
2024-01-27 04:30:00,user_194,Checkout,Tablet,South America,596.13,0.67,0,5.46,2024-01-27,4,Saturday,92.28,Not Converted
2024-01-27 04:45:00,user_166,Login,Tablet,Europe,143.24,0.18,1,6.56,2024-01-27,4,Saturday,18.95,Converted
2024-01-27 05:00:00,user_871,Home,Tablet,Asia,376.25,0.61,1,4.09,2024-01-27,5,Saturday,73.92,Converted
2024-01-27 05:15:00,user_90,Product,Desktop,Africa,278.89,0.41,0,6.45,2024-01-27,5,Saturday,37.43,Not Converted
2024-01-27 05:30:00,user_686,Product,Desktop,Asia,28.47,0.65,0,3.4,2024-01-27,5,Saturday,6.47,Not Converted
2024-01-27 05:45:00,user_122,Checkout,Tablet,Europe,13.61,1.0,0,6.37,2024-01-27,5,Saturday,1.85,Not Converted
2024-01-27 06:00:00,user_143,Product,Unknown,North America,75.94,0.94,0,3.12,2024-01-27,6,Saturday,18.43,Not Converted
2024-01-27 06:15:00,user_994,Profile,Tablet,South America,391.21,0.0,0,0.98,2024-01-27,6,Saturday,197.58,Not Converted
2024-01-27 06:30:00,user_106,Login,Desktop,Africa,342.46,0.89,1,9.17,2024-01-27,6,Saturday,33.67,Converted
2024-01-27 06:45:00,user_887,Home,Tablet,North America,334.29,0.07,0,8.89,2024-01-27,6,Saturday,33.8,Not Converted
2024-01-27 07:00:00,user_428,Profile,Tablet,North America,23.95,0.95,0,9.72,2024-01-27,7,Saturday,2.23,Not Converted
2024-01-27 07:15:00,user_305,Login,Mobile,Asia,284.24,0.28,0,7.31,2024-01-27,7,Saturday,34.2,Not Converted
2024-01-27 07:30:00,user_872,Search,Mobile,Europe,555.15,0.38,0,6.99,2024-01-27,7,Saturday,69.48,Not Converted
2024-01-27 07:45:00,user_971,Help,Desktop,Asia,241.57,0.09,1,5.81,2024-01-27,7,Saturday,35.47,Converted
2024-01-27 08:00:00,user_317,Checkout,Mobile,Europe,376.83,0.11,0,1.7,2024-01-27,8,Saturday,139.57,Not Converted
2024-01-27 08:15:00,user_963,Product,Mobile,Asia,468.99,0.73,0,2.3,2024-01-27,8,Saturday,142.12,Not Converted
2024-01-27 08:30:00,user_635,Search,Mobile,North America,471.44,0.94,0,3.25,2024-01-27,8,Saturday,110.93,Not Converted
2024-01-27 08:45:00,user_902,Product,Desktop,South America,313.97,0.61,0,8.96,2024-01-27,8,Saturday,31.52,Not Converted
2024-01-27 09:00:00,user_9,Profile,Mobile,Europe,515.48,0.72,0,2.14,2024-01-27,9,Saturday,164.17,Not Converted
2024-01-27 09:15:00,user_774,Home,Desktop,Africa,237.87,0.76,0,9.27,2024-01-27,9,Saturday,23.16,Not Converted
2024-01-27 09:30:00,user_73,Home,Tablet,Africa,533.77,0.26,1,5.47,2024-01-27,9,Saturday,82.5,Converted
2024-01-27 09:45:00,user_359,Home,Mobile,North America,147.94,0.05,0,7.3,2024-01-27,9,Saturday,17.82,Not Converted
2024-01-27 10:00:00,user_223,Product,Desktop,Asia,171.73,0.49,0,5.46,2024-01-27,10,Saturday,26.58,Not Converted
2024-01-27 10:15:00,user_416,Search,Mobile,Asia,36.61,0.35,0,3.06,2024-01-27,10,Saturday,9.02,Not Converted
2024-01-27 10:30:00,user_553,Home,Tablet,North America,478.37,0.24,0,9.61,2024-01-27,10,Saturday,45.09,Not Converted
2024-01-27 10:45:00,user_370,Search,Desktop,Africa,253.15,0.06,0,3.03,2024-01-27,10,Saturday,62.82,Not Converted
2024-01-27 11:00:00,user_716,Product,Desktop,Africa,141.32,0.18,0,5.46,2024-01-27,11,Saturday,21.88,Not Converted
2024-01-27 11:15:00,user_264,Profile,Desktop,Asia,142.92,0.12,0,2.38,2024-01-27,11,Saturday,42.28,Not Converted
2024-01-27 11:30:00,user_840,Search,Tablet,Europe,541.33,0.91,0,1.73,2024-01-27,11,Saturday,198.29,Not Converted
2024-01-27 11:45:00,user_690,Profile,Tablet,South America,501.18,0.14,0,2.72,2024-01-27,11,Saturday,134.73,Not Converted
2024-01-27 12:00:00,user_860,Product,Tablet,Europe,334.35,0.54,0,6.6,2024-01-27,12,Saturday,43.99,Not Converted
2024-01-27 12:15:00,user_318,Product,Desktop,Africa,371.59,0.59,0,4.83,2024-01-27,12,Saturday,63.74,Not Converted
2024-01-27 12:30:00,user_84,Checkout,Tablet,Europe,287.22,0.49,0,5.76,2024-01-27,12,Saturday,42.49,Not Converted
2024-01-27 12:45:00,user_318,Product,Unknown,South America,238.04,0.1,0,1.66,2024-01-27,12,Saturday,89.49,Not Converted
2024-01-27 13:00:00,user_111,Product,Tablet,Europe,294.4,0.32,0,8.12,2024-01-27,13,Saturday,32.28,Not Converted
2024-01-27 13:15:00,user_251,Login,Desktop,Europe,79.74,0.05,0,7.95,2024-01-27,13,Saturday,8.91,Not Converted
2024-01-27 13:30:00,user_383,Home,Mobile,Europe,253.98,0.4,0,0.71,2024-01-27,13,Saturday,148.53,Not Converted
2024-01-27 13:45:00,user_7,Checkout,Tablet,Europe,210.01,0.19,1,4.14,2024-01-27,13,Saturday,40.86,Converted
2024-01-27 14:00:00,user_459,Help,Mobile,North America,301.4,0.56,0,1.15,2024-01-27,14,Saturday,140.19,Not Converted
2024-01-27 14:15:00,user_84,Checkout,Mobile,Africa,277.29,0.69,0,8.03,2024-01-27,14,Saturday,30.71,Not Converted
2024-01-27 14:30:00,user_208,Checkout,Desktop,South America,313.74,0.53,0,7.5,2024-01-27,14,Saturday,36.91,Not Converted
2024-01-27 14:45:00,user_900,Help,Mobile,Africa,88.25,0.43,0,9.07,2024-01-27,14,Saturday,8.76,Not Converted
2024-01-27 15:00:00,user_390,Login,Mobile,North America,294.4,0.39,0,2.75,2024-01-27,15,Saturday,78.51,Not Converted
2024-01-27 15:15:00,user_314,Profile,Desktop,North America,149.24,0.84,1,4.83,2024-01-27,15,Saturday,25.6,Converted
2024-01-27 15:30:00,user_22,Product,Desktop,North America,114.68,0.22,1,2.25,2024-01-27,15,Saturday,35.29,Converted
2024-01-27 15:45:00,user_410,Home,Desktop,North America,43.58,0.73,0,4.03,2024-01-27,15,Saturday,8.66,Not Converted
2024-01-27 16:00:00,user_895,Search,Mobile,Europe,458.78,0.76,0,5.46,2024-01-27,16,Saturday,71.02,Not Converted
2024-01-27 16:15:00,user_515,Help,Mobile,Africa,259.33,0.42,0,1.01,2024-01-27,16,Saturday,129.02,Not Converted
2024-01-27 16:30:00,user_127,Profile,Unknown,Asia,377.85,0.49,0,7.29,2024-01-27,16,Saturday,45.58,Not Converted
2024-01-27 16:45:00,user_809,Help,Desktop,South America,437.92,0.47,0,5.66,2024-01-27,16,Saturday,65.75,Not Converted
2024-01-27 17:00:00,user_700,Product,Tablet,North America,409.19,0.09,0,8.38,2024-01-27,17,Saturday,43.62,Not Converted
2024-01-27 17:15:00,user_874,Login,Mobile,Africa,284.95,0.05,1,3.08,2024-01-27,17,Saturday,69.84,Converted
2024-01-27 17:30:00,user_14,Help,Tablet,North America,294.4,0.11,0,9.08,2024-01-27,17,Saturday,29.21,Not Converted
2024-01-27 17:45:00,user_971,Product,Desktop,North America,228.7,0.19,0,9.99,2024-01-27,17,Saturday,20.81,Not Converted
2024-01-27 18:00:00,user_978,Product,Mobile,North America,385.83,0.5,0,9.23,2024-01-27,18,Saturday,37.72,Not Converted
2024-01-27 18:15:00,user_12,Login,Tablet,North America,299.4,0.85,0,7.89,2024-01-27,18,Saturday,33.68,Not Converted
2024-01-27 18:30:00,user_87,Checkout,Mobile,North America,510.23,0.24,0,8.22,2024-01-27,18,Saturday,55.34,Not Converted
2024-01-27 18:45:00,user_524,Checkout,Mobile,South America,525.45,0.94,1,5.95,2024-01-27,18,Saturday,75.6,Converted
2024-01-27 19:00:00,user_909,Home,Mobile,Africa,106.48,0.95,0,2.31,2024-01-27,19,Saturday,32.17,Not Converted
2024-01-27 19:15:00,user_537,Home,Tablet,North America,86.06,0.96,0,6.93,2024-01-27,19,Saturday,10.85,Not Converted
2024-01-27 19:30:00,user_301,Checkout,Desktop,North America,294.4,0.84,0,7.27,2024-01-27,19,Saturday,35.6,Not Converted
2024-01-27 19:45:00,user_243,Profile,Mobile,North America,184.23,0.36,0,9.86,2024-01-27,19,Saturday,16.96,Not Converted
2024-01-27 20:00:00,user_122,Search,Desktop,North America,16.05,0.07,1,5.64,2024-01-27,20,Saturday,2.42,Converted
2024-01-27 20:15:00,user_147,Product,Desktop,Europe,533.74,0.57,0,3.08,2024-01-27,20,Saturday,130.82,Not Converted
2024-01-27 20:30:00,user_567,Search,Tablet,Europe,140.01,0.56,1,6.99,2024-01-27,20,Saturday,17.52,Converted
2024-01-27 20:45:00,user_750,Product,Tablet,Asia,557.92,0.85,0,9.8,2024-01-27,20,Saturday,51.66,Not Converted
2024-01-27 21:00:00,user_356,Checkout,Desktop,North America,431.87,1.0,0,2.18,2024-01-27,21,Saturday,135.81,Not Converted
2024-01-27 21:15:00,user_685,Home,Mobile,Asia,458.78,0.51,0,3.6,2024-01-27,21,Saturday,99.73,Not Converted
2024-01-27 21:30:00,user_904,Profile,Tablet,South America,124.87,0.35,0,5.65,2024-01-27,21,Saturday,18.78,Not Converted
2024-01-27 21:45:00,user_733,Home,Mobile,Asia,144.35,0.19,0,2.12,2024-01-27,21,Saturday,46.27,Not Converted
2024-01-27 22:00:00,user_631,Search,Mobile,Africa,315.15,0.0,0,0.71,2024-01-27,22,Saturday,184.3,Not Converted
2024-01-27 22:15:00,user_309,Home,Mobile,Europe,107.4,0.51,0,3.7,2024-01-27,22,Saturday,22.85,Not Converted
2024-01-27 22:30:00,user_695,Checkout,Desktop,Europe,186.73,0.56,0,8.72,2024-01-27,22,Saturday,19.21,Not Converted
2024-01-27 22:45:00,user_288,Profile,Mobile,North America,196.27,0.82,1,0.91,2024-01-27,22,Saturday,102.76,Converted
2024-01-27 23:00:00,user_307,Search,Desktop,North America,99.98,0.5,1,4.57,2024-01-27,23,Saturday,17.95,Converted
2024-01-27 23:15:00,user_812,Profile,Desktop,South America,127.08,0.92,0,7.74,2024-01-27,23,Saturday,14.54,Not Converted
2024-01-27 23:30:00,user_594,Product,Mobile,South America,474.19,0.63,1,9.56,2024-01-27,23,Saturday,44.9,Converted
2024-01-27 23:45:00,user_966,Home,Mobile,Africa,104.48,0.84,0,9.86,2024-01-27,23,Saturday,9.62,Not Converted
2024-01-28 00:00:00,user_914,Profile,Mobile,North America,21.93,0.15,0,4.51,2024-01-28,0,Sunday,3.98,Not Converted
2024-01-28 00:15:00,user_723,Login,Mobile,North America,379.47,0.86,0,9.53,2024-01-28,0,Sunday,36.04,Not Converted
2024-01-28 00:30:00,user_662,Home,Desktop,South America,294.4,0.68,1,0.84,2024-01-28,0,Sunday,160.0,Converted
2024-01-28 00:45:00,user_549,Product,Mobile,South America,202.07,0.17,0,7.59,2024-01-28,0,Sunday,23.52,Not Converted
2024-01-28 01:00:00,user_352,Profile,Mobile,South America,75.6,0.19,0,6.61,2024-01-28,1,Sunday,9.93,Not Converted
2024-01-28 01:15:00,user_312,Search,Desktop,Europe,344.38,0.93,0,2.87,2024-01-28,1,Sunday,88.99,Not Converted
2024-01-28 01:30:00,user_873,Product,Tablet,Asia,544.28,0.03,0,5.32,2024-01-28,1,Sunday,86.12,Not Converted
2024-01-28 01:45:00,user_59,Login,Tablet,Asia,471.52,0.46,0,1.73,2024-01-28,1,Sunday,172.72,Not Converted
2024-01-28 02:00:00,user_643,Profile,Desktop,North America,375.4,0.31,0,8.78,2024-01-28,2,Sunday,38.38,Not Converted
2024-01-28 02:15:00,user_924,Help,Tablet,Europe,192.46,0.67,0,3.9,2024-01-28,2,Sunday,39.28,Not Converted
2024-01-28 02:30:00,user_714,Help,Desktop,South America,327.42,0.84,1,6.45,2024-01-28,2,Sunday,43.95,Converted
2024-01-28 02:45:00,user_755,Checkout,Mobile,North America,59.29,0.36,0,2.01,2024-01-28,2,Sunday,19.7,Not Converted
2024-01-28 03:00:00,user_35,Home,Mobile,Europe,408.97,0.43,0,2.46,2024-01-28,3,Sunday,118.2,Not Converted
2024-01-28 03:15:00,user_445,Search,Tablet,Africa,436.43,0.98,0,9.92,2024-01-28,3,Sunday,39.97,Not Converted
2024-01-28 03:30:00,user_93,Checkout,Mobile,Europe,579.19,0.78,0,7.65,2024-01-28,3,Sunday,66.96,Not Converted
2024-01-28 03:45:00,user_950,Profile,Tablet,North America,159.94,0.9,0,9.64,2024-01-28,3,Sunday,15.03,Not Converted
2024-01-28 04:00:00,user_959,Help,Tablet,Asia,15.98,0.44,0,3.31,2024-01-28,4,Sunday,3.71,Not Converted
2024-01-28 04:15:00,user_207,Help,Mobile,South America,329.64,0.23,1,2.06,2024-01-28,4,Sunday,107.73,Converted
2024-01-28 04:30:00,user_353,Help,Mobile,Africa,425.54,0.41,0,5.28,2024-01-28,4,Sunday,67.76,Not Converted
2024-01-28 04:45:00,user_903,Profile,Tablet,Europe,475.29,0.49,1,5.2,2024-01-28,4,Sunday,76.66,Converted
2024-01-28 05:00:00,user_332,Help,Mobile,North America,120.27,0.11,0,2.16,2024-01-28,5,Sunday,38.06,Not Converted
2024-01-28 05:15:00,user_817,Product,Desktop,North America,160.74,0.27,0,7.47,2024-01-28,5,Sunday,18.98,Not Converted
2024-01-28 05:30:00,user_862,Profile,Mobile,South America,309.99,0.05,0,3.94,2024-01-28,5,Sunday,62.75,Not Converted
2024-01-28 05:45:00,user_725,Search,Mobile,North America,201.71,0.43,0,2.27,2024-01-28,5,Sunday,61.69,Not Converted
2024-01-28 06:00:00,user_159,Checkout,Desktop,North America,517.0,0.83,0,5.46,2024-01-28,6,Sunday,80.03,Not Converted
2024-01-28 06:15:00,user_954,Search,Mobile,South America,294.4,0.02,0,5.85,2024-01-28,6,Sunday,42.98,Not Converted
2024-01-28 06:30:00,user_957,Login,Mobile,Africa,480.75,0.68,0,7.4,2024-01-28,6,Sunday,57.23,Not Converted
2024-01-28 06:45:00,user_24,Help,Tablet,Asia,350.47,1.0,0,5.08,2024-01-28,6,Sunday,57.64,Not Converted
2024-01-28 07:00:00,user_404,Login,Mobile,Asia,464.99,0.24,0,5.49,2024-01-28,7,Sunday,71.65,Not Converted
2024-01-28 07:15:00,user_805,Home,Mobile,Europe,202.94,0.69,1,1.82,2024-01-28,7,Sunday,71.96,Converted
2024-01-28 07:30:00,user_516,Home,Desktop,Africa,499.69,0.98,0,5.46,2024-01-28,7,Sunday,77.35,Not Converted
2024-01-28 07:45:00,user_732,Login,Tablet,Europe,168.37,0.96,0,9.32,2024-01-28,7,Sunday,16.31,Not Converted
2024-01-28 08:00:00,user_364,Profile,Tablet,Asia,329.93,0.23,0,6.99,2024-01-28,8,Sunday,41.29,Not Converted
2024-01-28 08:15:00,user_382,Search,Tablet,South America,132.33,0.1,0,0.67,2024-01-28,8,Sunday,79.24,Not Converted
2024-01-28 08:30:00,user_532,Login,Mobile,North America,287.94,0.15,0,5.6,2024-01-28,8,Sunday,43.63,Not Converted
2024-01-28 08:45:00,user_956,Home,Tablet,Asia,194.31,0.7,0,6.48,2024-01-28,8,Sunday,25.98,Not Converted
2024-01-28 09:00:00,user_152,Login,Desktop,Africa,163.69,0.73,0,9.95,2024-01-28,9,Sunday,14.95,Not Converted
2024-01-28 09:15:00,user_562,Profile,Tablet,Asia,580.36,0.67,0,9.96,2024-01-28,9,Sunday,52.95,Not Converted
2024-01-28 09:30:00,user_689,Login,Desktop,Africa,100.24,0.34,0,8.65,2024-01-28,9,Sunday,10.39,Not Converted
2024-01-28 09:45:00,user_947,Search,Tablet,Africa,473.46,0.17,0,1.11,2024-01-28,9,Sunday,224.39,Not Converted
2024-01-28 10:00:00,user_608,Checkout,Tablet,Africa,590.58,0.58,0,9.56,2024-01-28,10,Sunday,55.93,Not Converted
2024-01-28 10:15:00,user_617,Profile,Desktop,Europe,16.84,0.48,0,6.32,2024-01-28,10,Sunday,2.3,Not Converted
2024-01-28 10:30:00,user_420,Home,Tablet,South America,420.92,0.73,0,8.11,2024-01-28,10,Sunday,46.2,Not Converted
2024-01-28 10:45:00,user_250,Search,Tablet,Asia,155.48,0.44,0,4.37,2024-01-28,10,Sunday,28.95,Not Converted
2024-01-28 11:00:00,user_117,Login,Tablet,South America,29.09,0.34,0,5.46,2024-01-28,11,Sunday,4.5,Not Converted
2024-01-28 11:15:00,user_866,Login,Mobile,North America,244.72,0.29,0,4.9,2024-01-28,11,Sunday,41.48,Not Converted
2024-01-28 11:30:00,user_512,Checkout,Desktop,Asia,561.45,0.21,0,1.9,2024-01-28,11,Sunday,193.6,Not Converted
2024-01-28 11:45:00,user_740,Home,Tablet,South America,12.0,0.27,1,3.89,2024-01-28,11,Sunday,2.45,Converted
2024-01-28 12:00:00,user_578,Home,Desktop,South America,354.79,0.09,0,8.65,2024-01-28,12,Sunday,36.77,Not Converted
2024-01-28 12:15:00,user_335,Product,Unknown,North America,303.33,0.35,0,5.46,2024-01-28,12,Sunday,46.96,Not Converted
2024-01-28 12:30:00,user_418,Home,Desktop,Africa,524.66,0.04,0,1.93,2024-01-28,12,Sunday,179.06,Not Converted
2024-01-28 12:45:00,user_932,Checkout,Tablet,Asia,54.98,0.19,0,1.69,2024-01-28,12,Sunday,20.44,Not Converted
2024-01-28 13:00:00,user_774,Help,Tablet,Asia,410.51,0.75,0,4.33,2024-01-28,13,Sunday,77.02,Not Converted
2024-01-28 13:15:00,user_295,Product,Desktop,North America,409.67,0.33,0,9.97,2024-01-28,13,Sunday,37.34,Not Converted
2024-01-28 13:30:00,user_938,Product,Mobile,Africa,403.1,0.67,1,2.15,2024-01-28,13,Sunday,127.97,Converted
2024-01-28 13:45:00,user_755,Login,Desktop,Asia,565.69,0.72,0,1.88,2024-01-28,13,Sunday,196.42,Not Converted
2024-01-28 14:00:00,user_371,Login,Mobile,Asia,494.74,0.58,0,9.19,2024-01-28,14,Sunday,48.55,Not Converted
2024-01-28 14:15:00,user_186,Home,Desktop,Asia,29.97,0.96,0,8.88,2024-01-28,14,Sunday,3.03,Not Converted
2024-01-28 14:30:00,user_246,Product,Desktop,Africa,285.29,0.02,1,0.81,2024-01-28,14,Sunday,157.62,Converted
2024-01-28 14:45:00,user_637,Login,Desktop,North America,241.78,0.74,0,7.64,2024-01-28,14,Sunday,27.98,Not Converted
