order_item_id,order_id,product_id,quantity,price,revenue
137592,ORD0045886,PROD00301,2,963.0,1926.0
137593,ORD0045886,PROD00285,2,1275.59,2551.18
137594,ORD0045886,PROD00645,4,926.13,3704.52
137595,ORD0045886,PROD00183,3,1345.68,4037.04
137596,ORD0045887,PROD00421,3,439.82,1319.46
137597,ORD0045887,PROD00341,4,301.64,1206.56
137598,ORD0045888,PROD00459,2,1163.28,2326.56
137599,ORD0045888,PROD00798,4,1706.45,6825.8
137600,ORD0045888,PROD00446,4,704.55,2818.2
137601,ORD0045889,PROD00040,1,292.24,292.24
137602,ORD0045889,PROD00394,1,924.35,924.35
137603,ORD0045890,PROD00255,2,446.63,893.26
137604,ORD0045890,PROD00072,2,1358.73,2717.46
137605,ORD0045890,PROD00406,3,900.44,2701.32
137606,ORD0045890,PROD00177,2,956.78,1913.56
137607,ORD0045890,PROD00121,3,744.68,2234.04
137608,ORD0045891,PROD00302,1,894.21,894.21
137609,ORD0045891,PROD00358,2,408.22,816.44
137610,ORD0045891,PROD00267,2,347.37,694.74
137611,ORD0045892,PROD00091,4,1401.4,5605.6
137612,ORD0045892,PROD00045,2,1274.38,2548.76
137613,ORD0045892,PROD00745,3,1252.34,3757.0199999999995
137614,ORD0045892,PROD00321,2,1168.11,2336.22
137615,ORD0045893,PROD00254,4,634.39,2537.56
137616,ORD0045893,PROD00778,2,600.29,1200.58
137617,ORD0045894,PROD00205,2,1693.43,3386.86
137618,ORD0045894,PROD00541,3,544.48,1633.44
137619,ORD0045895,PROD00095,2,798.49,1596.98
137620,ORD0045895,PROD00725,2,331.25,662.5
137621,ORD0045895,PROD00231,4,1125.78,4503.12
137622,ORD0045896,PROD00769,1,1245.17,1245.17
137623,ORD0045896,PROD00579,3,1584.93,4754.79
137624,ORD0045896,PROD00156,1,1576.53,1576.53
137625,ORD0045896,PROD00254,2,634.39,1268.78
137626,ORD0045896,PROD00356,4,1504.71,6018.84
137627,ORD0045897,PROD00432,4,1848.29,7393.16
137628,ORD0045897,PROD00110,4,216.13,864.52
137629,ORD0045897,PROD00607,3,1101.36,3304.08
137630,ORD0045898,PROD00433,2,226.04,452.08
137631,ORD0045898,PROD00211,2,679.7,1359.4
137632,ORD0045898,PROD00705,3,1930.03,5790.09
137633,ORD0045898,PROD00229,4,746.86,2987.44
137634,ORD0045899,PROD00517,3,373.93,1121.79
137635,ORD0045900,PROD00613,3,1632.34,4897.0199999999995
137636,ORD0045900,PROD00754,1,727.1,727.1
137637,ORD0045900,PROD00594,2,612.11,1224.22
137638,ORD0045901,PROD00016,2,1570.43,3140.86
137639,ORD0045902,PROD00524,3,1494.18,4482.54
137640,ORD0045902,PROD00188,3,966.75,2900.25
137641,ORD0045902,PROD00466,4,870.3,3481.2
137642,ORD0045903,PROD00199,3,1836.8,5510.4
137643,ORD0045903,PROD00440,4,1939.35,7757.4
137644,ORD0045903,PROD00021,1,745.79,745.79
137645,ORD0045904,PROD00000,2,1888.71,3777.42
137646,ORD0045904,PROD00242,3,1170.74,3512.2200000000003
137647,ORD0045904,PROD00542,1,1674.96,1674.96
137648,ORD0045904,PROD00053,2,270.12,540.24
137649,ORD0045904,PROD00561,2,1449.59,2899.18
137650,ORD0045905,PROD00125,3,439.54,1318.6200000000001
137651,ORD0045905,PROD00558,4,344.85,1379.4
137652,ORD0045905,PROD00072,4,1358.73,5434.92
137653,ORD0045905,PROD00750,2,104.55,209.1
137654,ORD0045905,PROD00474,4,1794.18,7176.72
137655,ORD0045906,PROD00384,4,895.6,3582.4
137656,ORD0045906,PROD00454,4,1445.89,5783.56
137657,ORD0045906,PROD00123,4,585.85,2343.4
137658,ORD0045907,PROD00030,1,1938.05,1938.05
137659,ORD0045907,PROD00107,2,1368.14,2736.28
137660,ORD0045907,PROD00677,2,460.66,921.32
137661,ORD0045907,PROD00485,3,938.64,2815.92
137662,ORD0045907,PROD00736,3,1938.91,5816.7300000000005
137663,ORD0045908,PROD00394,3,924.35,2773.05
137664,ORD0045908,PROD00765,2,382.42,764.84
137665,ORD0045908,PROD00221,4,1312.73,5250.92
137666,ORD0045908,PROD00249,3,1351.26,4053.7799999999997
137667,ORD0045909,PROD00035,3,1167.19,3501.57
137668,ORD0045910,PROD00418,1,522.81,522.81
137669,ORD0045910,PROD00646,2,1396.78,2793.56
137670,ORD0045911,PROD00689,2,1304.95,2609.9
137671,ORD0045911,PROD00262,4,920.4,3681.6
137672,ORD0045911,PROD00077,4,30.28,121.12
137673,ORD0045911,PROD00508,1,698.83,698.83
137674,ORD0045912,PROD00481,3,515.25,1545.75
137675,ORD0045912,PROD00366,3,1785.29,5355.87
137676,ORD0045912,PROD00383,1,1405.5,1405.5
137677,ORD0045912,PROD00616,4,897.63,3590.52
137678,ORD0045913,PROD00781,2,41.09,82.18
137679,ORD0045913,PROD00095,3,798.49,2395.4700000000003
137680,ORD0045913,PROD00154,3,866.78,2600.34
137681,ORD0045913,PROD00582,2,1925.03,3850.06
137682,ORD0045914,PROD00328,3,58.28,174.84
137683,ORD0045915,PROD00590,2,1962.59,3925.18
137684,ORD0045916,PROD00010,2,204.08,408.16
137685,ORD0045916,PROD00689,2,1304.95,2609.9
137686,ORD0045916,PROD00476,1,1855.95,1855.95
137687,ORD0045916,PROD00629,2,1583.41,3166.82
137688,ORD0045917,PROD00798,3,1706.45,5119.35
137689,ORD0045917,PROD00403,3,50.81,152.43
137690,ORD0045918,PROD00291,4,1658.83,6635.32
137691,ORD0045918,PROD00572,4,758.65,3034.6
137692,ORD0045918,PROD00486,2,1709.46,3418.92
137693,ORD0045919,PROD00443,1,1005.12,1005.12
137694,ORD0045920,PROD00074,4,133.23,532.92
137695,ORD0045920,PROD00501,3,1484.92,4454.76
137696,ORD0045921,PROD00281,3,1949.69,5849.07
137697,ORD0045921,PROD00307,1,1436.94,1436.94
137698,ORD0045922,PROD00230,2,818.72,1637.44
137699,ORD0045922,PROD00299,1,550.99,550.99
137700,ORD0045922,PROD00325,3,1387.43,4162.29
137701,ORD0045923,PROD00364,4,1464.38,5857.52
137702,ORD0045924,PROD00707,3,1488.15,4464.450000000001
137703,ORD0045924,PROD00245,3,23.13,69.39
137704,ORD0045925,PROD00602,1,1025.09,1025.09
137705,ORD0045925,PROD00783,1,203.28,203.28
137706,ORD0045925,PROD00527,3,1443.13,4329.39
137707,ORD0045925,PROD00536,3,1413.14,4239.42
137708,ORD0045925,PROD00243,2,18.17,36.34
137709,ORD0045926,PROD00330,2,1906.56,3813.12
137710,ORD0045927,PROD00091,2,1401.4,2802.8
137711,ORD0045927,PROD00794,2,131.46,262.92
137712,ORD0045927,PROD00669,1,703.96,703.96
137713,ORD0045928,PROD00480,3,259.96,779.8799999999999
137714,ORD0045928,PROD00036,4,1920.6,7682.4
137715,ORD0045929,PROD00426,1,887.37,887.37
137716,ORD0045929,PROD00054,3,88.72,266.15999999999997
137717,ORD0045929,PROD00763,4,1656.82,6627.28
137718,ORD0045929,PROD00738,1,1180.39,1180.39
137719,ORD0045930,PROD00544,1,1257.11,1257.11
137720,ORD0045931,PROD00639,2,1994.29,3988.58
137721,ORD0045931,PROD00592,1,1089.19,1089.19
137722,ORD0045931,PROD00173,3,1780.25,5340.75
137723,ORD0045931,PROD00507,1,126.22,126.22
137724,ORD0045931,PROD00691,1,135.79,135.79
137725,ORD0045932,PROD00706,1,1464.75,1464.75
137726,ORD0045932,PROD00130,3,1919.48,5758.4400000000005
137727,ORD0045933,PROD00205,2,1693.43,3386.86
137728,ORD0045933,PROD00351,2,1923.13,3846.26
137729,ORD0045934,PROD00263,4,649.62,2598.48
137730,ORD0045934,PROD00360,1,1706.34,1706.34
137731,ORD0045935,PROD00298,3,432.64,1297.92
137732,ORD0045935,PROD00471,3,823.18,2469.54
137733,ORD0045935,PROD00031,2,1510.75,3021.5
137734,ORD0045936,PROD00005,1,1435.59,1435.59
137735,ORD0045936,PROD00459,3,1163.28,3489.84
137736,ORD0045936,PROD00162,4,1971.23,7884.92
137737,ORD0045937,PROD00339,4,1506.16,6024.64
137738,ORD0045937,PROD00521,3,1638.38,4915.14
137739,ORD0045937,PROD00771,3,1489.07,4467.21
137740,ORD0045938,PROD00337,3,614.49,1843.47
137741,ORD0045938,PROD00789,4,1518.53,6074.12
137742,ORD0045938,PROD00056,2,639.42,1278.84
137743,ORD0045938,PROD00562,3,984.31,2952.93
137744,ORD0045938,PROD00219,4,350.49,1401.96
137745,ORD0045939,PROD00096,3,994.1,2982.3
137746,ORD0045940,PROD00699,2,1258.78,2517.56
137747,ORD0045941,PROD00558,3,344.85,1034.5500000000002
137748,ORD0045941,PROD00466,2,870.3,1740.6
137749,ORD0045942,PROD00381,3,1984.0,5952.0
137750,ORD0045942,PROD00310,1,1997.9,1997.9
137751,ORD0045943,PROD00587,1,924.93,924.93
137752,ORD0045943,PROD00024,1,166.57,166.57
137753,ORD0045943,PROD00621,4,1534.41,6137.64
137754,ORD0045944,PROD00628,1,1341.47,1341.47
137755,ORD0045944,PROD00592,4,1089.19,4356.76
137756,ORD0045945,PROD00764,1,1244.23,1244.23
137757,ORD0045945,PROD00162,4,1971.23,7884.92
137758,ORD0045945,PROD00109,2,584.15,1168.3
137759,ORD0045945,PROD00247,3,1183.27,3549.81
137760,ORD0045945,PROD00567,4,812.65,3250.6
137761,ORD0045946,PROD00661,3,271.27,813.81
137762,ORD0045947,PROD00729,4,1365.42,5461.68
137763,ORD0045947,PROD00435,4,1290.53,5162.12
137764,ORD0045947,PROD00517,3,373.93,1121.79
137765,ORD0045948,PROD00363,4,916.78,3667.12
137766,ORD0045949,PROD00737,2,1606.05,3212.1
137767,ORD0045950,PROD00656,1,802.65,802.65
137768,ORD0045951,PROD00392,4,462.61,1850.44
137769,ORD0045951,PROD00451,3,698.43,2095.29
137770,ORD0045951,PROD00132,4,211.1,844.4
137771,ORD0045951,PROD00513,3,355.24,1065.72
137772,ORD0045951,PROD00414,2,1508.01,3016.02
137773,ORD0045952,PROD00087,3,909.95,2729.8500000000004
137774,ORD0045952,PROD00376,4,1284.51,5138.04
137775,ORD0045952,PROD00439,3,1256.03,3768.09
137776,ORD0045952,PROD00748,2,1404.45,2808.9
137777,ORD0045953,PROD00170,2,1391.85,2783.7
137778,ORD0045953,PROD00280,2,1925.51,3851.02
137779,ORD0045953,PROD00596,3,1505.34,4516.0199999999995
137780,ORD0045954,PROD00721,2,1182.08,2364.16
137781,ORD0045954,PROD00452,4,1885.27,7541.08
137782,ORD0045955,PROD00152,4,1636.08,6544.32
137783,ORD0045955,PROD00452,4,1885.27,7541.08
137784,ORD0045956,PROD00471,2,823.18,1646.36
137785,ORD0045956,PROD00090,2,1756.8,3513.6
137786,ORD0045956,PROD00581,3,1527.44,4582.32
137787,ORD0045956,PROD00668,4,1432.63,5730.52
137788,ORD0045956,PROD00718,4,1724.7,6898.8
137789,ORD0045957,PROD00156,2,1576.53,3153.06
137790,ORD0045957,PROD00698,2,773.39,1546.78
137791,ORD0045957,PROD00571,2,859.39,1718.78
137792,ORD0045957,PROD00355,3,695.37,2086.11
137793,ORD0045957,PROD00579,4,1584.93,6339.72
137794,ORD0045958,PROD00568,2,1797.32,3594.64
137795,ORD0045958,PROD00613,3,1632.34,4897.0199999999995
137796,ORD0045958,PROD00484,3,930.98,2792.94
137797,ORD0045958,PROD00721,4,1182.08,4728.32
137798,ORD0045959,PROD00593,3,152.34,457.02
137799,ORD0045959,PROD00454,2,1445.89,2891.78
137800,ORD0045959,PROD00085,3,927.08,2781.2400000000002
137801,ORD0045959,PROD00441,1,1851.92,1851.92
137802,ORD0045960,PROD00768,2,224.03,448.06
137803,ORD0045960,PROD00142,2,1537.78,3075.56
137804,ORD0045961,PROD00105,4,1611.39,6445.56
137805,ORD0045962,PROD00751,4,1109.81,4439.24
137806,ORD0045962,PROD00476,4,1855.95,7423.8
137807,ORD0045963,PROD00734,4,166.59,666.36
137808,ORD0045963,PROD00612,3,1986.76,5960.28
137809,ORD0045964,PROD00146,1,614.0,614.0
137810,ORD0045965,PROD00682,4,1965.25,7861.0
137811,ORD0045965,PROD00157,4,367.4,1469.6
137812,ORD0045966,PROD00486,3,1709.46,5128.38
137813,ORD0045966,PROD00720,2,711.82,1423.64
137814,ORD0045966,PROD00785,1,1782.36,1782.36
137815,ORD0045966,PROD00000,4,1888.71,7554.84
137816,ORD0045966,PROD00216,3,1206.85,3620.5499999999997
137817,ORD0045967,PROD00757,4,608.75,2435.0
137818,ORD0045967,PROD00369,3,1850.78,5552.34
137819,ORD0045967,PROD00691,3,135.79,407.37
137820,ORD0045968,PROD00029,2,758.49,1516.98
137821,ORD0045968,PROD00693,3,1455.38,4366.14
137822,ORD0045969,PROD00004,2,533.58,1067.16
137823,ORD0045969,PROD00649,4,694.42,2777.68
137824,ORD0045969,PROD00451,1,698.43,698.43
137825,ORD0045970,PROD00269,1,1270.25,1270.25
137826,ORD0045970,PROD00646,2,1396.78,2793.56
137827,ORD0045970,PROD00347,2,1792.59,3585.18
137828,ORD0045971,PROD00678,4,1617.49,6469.96
137829,ORD0045971,PROD00129,1,1940.29,1940.29
137830,ORD0045971,PROD00177,4,956.78,3827.12
137831,ORD0045972,PROD00758,4,330.92,1323.68
137832,ORD0045972,PROD00704,2,684.74,1369.48
137833,ORD0045973,PROD00171,2,982.52,1965.04
137834,ORD0045973,PROD00285,2,1275.59,2551.18
137835,ORD0045974,PROD00138,2,1610.07,3220.14
137836,ORD0045974,PROD00668,4,1432.63,5730.52
137837,ORD0045974,PROD00519,2,1492.61,2985.22
137838,ORD0045975,PROD00480,2,259.96,519.92
137839,ORD0045975,PROD00680,3,244.57,733.71
137840,ORD0045976,PROD00512,4,1121.38,4485.52
137841,ORD0045976,PROD00045,3,1274.38,3823.1400000000003
137842,ORD0045977,PROD00015,1,339.47,339.47
137843,ORD0045977,PROD00353,1,1885.13,1885.13
137844,ORD0045977,PROD00684,4,1956.39,7825.56
137845,ORD0045978,PROD00257,2,1585.24,3170.48
137846,ORD0045978,PROD00369,3,1850.78,5552.34
137847,ORD0045979,PROD00102,3,1439.7,4319.1
137848,ORD0045979,PROD00121,3,744.68,2234.04
137849,ORD0045979,PROD00213,2,898.86,1797.72
137850,ORD0045979,PROD00268,4,322.59,1290.36
137851,ORD0045979,PROD00394,3,924.35,2773.05
137852,ORD0045980,PROD00438,4,1253.6,5014.4
137853,ORD0045980,PROD00385,4,1863.43,7453.72
137854,ORD0045980,PROD00675,1,1552.27,1552.27
137855,ORD0045980,PROD00715,3,1838.47,5515.41
137856,ORD0045980,PROD00585,4,1560.44,6241.76
137857,ORD0045981,PROD00317,1,1495.02,1495.02
137858,ORD0045981,PROD00279,1,366.09,366.09
137859,ORD0045981,PROD00585,4,1560.44,6241.76
137860,ORD0045981,PROD00463,1,211.34,211.34
137861,ORD0045981,PROD00099,3,798.33,2394.9900000000002
137862,ORD0045982,PROD00101,2,226.81,453.62
137863,ORD0045982,PROD00471,3,823.18,2469.54
137864,ORD0045982,PROD00769,3,1245.17,3735.51
137865,ORD0045982,PROD00346,1,304.9,304.9
137866,ORD0045983,PROD00133,4,64.77,259.08
137867,ORD0045983,PROD00112,4,480.54,1922.16
137868,ORD0045983,PROD00572,4,758.65,3034.6
137869,ORD0045983,PROD00733,2,737.5,1475.0
137870,ORD0045984,PROD00569,3,1872.39,5617.17
137871,ORD0045984,PROD00693,3,1455.38,4366.14
137872,ORD0045985,PROD00191,1,1448.47,1448.47
137873,ORD0045986,PROD00035,4,1167.19,4668.76
137874,ORD0045986,PROD00189,2,1592.81,3185.62
137875,ORD0045986,PROD00768,4,224.03,896.12
137876,ORD0045987,PROD00613,1,1632.34,1632.34
137877,ORD0045987,PROD00691,2,135.79,271.58
137878,ORD0045987,PROD00330,4,1906.56,7626.24
137879,ORD0045987,PROD00155,2,80.44,160.88
137880,ORD0045987,PROD00129,4,1940.29,7761.16
137881,ORD0045988,PROD00114,2,18.97,37.94
137882,ORD0045988,PROD00222,4,1379.52,5518.08
137883,ORD0045988,PROD00056,4,639.42,2557.68
137884,ORD0045988,PROD00616,4,897.63,3590.52
137885,ORD0045988,PROD00180,4,1135.96,4543.84
137886,ORD0045989,PROD00753,3,1197.47,3592.41
137887,ORD0045989,PROD00196,4,1791.0,7164.0
137888,ORD0045989,PROD00193,3,1645.97,4937.91
137889,ORD0045989,PROD00382,2,1786.54,3573.08
137890,ORD0045989,PROD00764,4,1244.23,4976.92
137891,ORD0045990,PROD00282,1,1292.93,1292.93
137892,ORD0045990,PROD00315,3,1141.94,3425.82
137893,ORD0045990,PROD00271,2,1156.77,2313.54
137894,ORD0045990,PROD00159,1,629.83,629.83
137895,ORD0045991,PROD00355,2,695.37,1390.74
137896,ORD0045992,PROD00570,3,1329.72,3989.16
137897,ORD0045992,PROD00540,1,1955.73,1955.73
137898,ORD0045992,PROD00532,3,527.08,1581.2400000000002
137899,ORD0045992,PROD00466,2,870.3,1740.6
137900,ORD0045993,PROD00671,3,1845.23,5535.6900000000005
137901,ORD0045993,PROD00323,3,1333.91,4001.7300000000005
137902,ORD0045993,PROD00331,4,1418.17,5672.68
137903,ORD0045994,PROD00405,1,1804.16,1804.16
137904,ORD0045994,PROD00035,2,1167.19,2334.38
137905,ORD0045994,PROD00310,2,1997.9,3995.8
137906,ORD0045995,PROD00088,3,1422.51,4267.53
137907,ORD0045995,PROD00527,3,1443.13,4329.39
137908,ORD0045995,PROD00229,1,746.86,746.86
137909,ORD0045995,PROD00740,2,810.25,1620.5
137910,ORD0045996,PROD00779,3,1043.42,3130.26
137911,ORD0045996,PROD00121,1,744.68,744.68
137912,ORD0045996,PROD00791,2,794.0,1588.0
137913,ORD0045996,PROD00354,1,372.96,372.96
137914,ORD0045997,PROD00188,4,966.75,3867.0
137915,ORD0045998,PROD00004,2,533.58,1067.16
137916,ORD0045998,PROD00733,4,737.5,2950.0
137917,ORD0045999,PROD00132,2,211.1,422.2
137918,ORD0045999,PROD00382,1,1786.54,1786.54
137919,ORD0045999,PROD00708,3,252.23,756.6899999999999
137920,ORD0046000,PROD00181,1,786.71,786.71
137921,ORD0046000,PROD00000,4,1888.71,7554.84
137922,ORD0046001,PROD00485,2,938.64,1877.28
137923,ORD0046001,PROD00534,2,964.9,1929.8
137924,ORD0046001,PROD00518,3,989.05,2967.1499999999996
137925,ORD0046002,PROD00599,2,1983.59,3967.18
137926,ORD0046002,PROD00252,2,1218.29,2436.58
137927,ORD0046002,PROD00056,4,639.42,2557.68
137928,ORD0046003,PROD00270,1,445.68,445.68
137929,ORD0046003,PROD00508,3,698.83,2096.4900000000002
137930,ORD0046003,PROD00725,1,331.25,331.25
137931,ORD0046003,PROD00727,1,586.8,586.8
137932,ORD0046003,PROD00426,1,887.37,887.37
137933,ORD0046004,PROD00581,3,1527.44,4582.32
137934,ORD0046004,PROD00472,2,602.17,1204.34
137935,ORD0046004,PROD00340,2,1827.5,3655.0
137936,ORD0046004,PROD00398,3,801.63,2404.89
137937,ORD0046005,PROD00468,3,344.51,1033.53
137938,ORD0046005,PROD00319,4,573.08,2292.32
137939,ORD0046005,PROD00468,3,344.51,1033.53
137940,ORD0046005,PROD00193,2,1645.97,3291.94
137941,ORD0046005,PROD00648,2,166.68,333.36
137942,ORD0046006,PROD00177,2,956.78,1913.56
137943,ORD0046006,PROD00503,4,452.96,1811.84
137944,ORD0046006,PROD00125,2,439.54,879.08
137945,ORD0046006,PROD00033,1,224.61,224.61
137946,ORD0046007,PROD00174,4,1936.13,7744.52
137947,ORD0046007,PROD00577,4,1628.07,6512.28
137948,ORD0046007,PROD00741,2,1613.03,3226.06
137949,ORD0046008,PROD00196,4,1791.0,7164.0
137950,ORD0046009,PROD00698,1,773.39,773.39
137951,ORD0046009,PROD00515,1,1783.85,1783.85
137952,ORD0046009,PROD00284,2,20.02,40.04
137953,ORD0046010,PROD00336,1,334.48,334.48
137954,ORD0046011,PROD00265,1,1341.99,1341.99
137955,ORD0046011,PROD00785,2,1782.36,3564.72
137956,ORD0046011,PROD00734,1,166.59,166.59
137957,ORD0046011,PROD00704,1,684.74,684.74
137958,ORD0046012,PROD00539,3,1370.21,4110.63
137959,ORD0046013,PROD00586,4,1774.37,7097.48
137960,ORD0046013,PROD00141,2,800.37,1600.74
137961,ORD0046013,PROD00413,3,368.25,1104.75
137962,ORD0046013,PROD00646,1,1396.78,1396.78
137963,ORD0046013,PROD00544,2,1257.11,2514.22
137964,ORD0046014,PROD00283,4,870.31,3481.24
137965,ORD0046014,PROD00531,1,14.37,14.37
137966,ORD0046014,PROD00409,1,982.88,982.88
137967,ORD0046014,PROD00369,4,1850.78,7403.12
137968,ORD0046015,PROD00500,3,651.67,1955.0099999999998
137969,ORD0046016,PROD00372,2,79.65,159.3
137970,ORD0046017,PROD00517,3,373.93,1121.79
137971,ORD0046017,PROD00592,4,1089.19,4356.76
137972,ORD0046017,PROD00481,2,515.25,1030.5
137973,ORD0046017,PROD00125,2,439.54,879.08
137974,ORD0046017,PROD00132,4,211.1,844.4
137975,ORD0046018,PROD00424,4,1636.1,6544.4
137976,ORD0046019,PROD00535,1,687.7,687.7
137977,ORD0046019,PROD00126,4,1402.96,5611.84
137978,ORD0046019,PROD00425,4,11.09,44.36
137979,ORD0046019,PROD00315,4,1141.94,4567.76
137980,ORD0046020,PROD00579,3,1584.93,4754.79
137981,ORD0046020,PROD00564,3,669.31,2007.9299999999998
137982,ORD0046020,PROD00765,3,382.42,1147.26
137983,ORD0046020,PROD00713,4,1620.03,6480.12
137984,ORD0046021,PROD00383,2,1405.5,2811.0
137985,ORD0046021,PROD00313,4,1292.67,5170.68
137986,ORD0046022,PROD00315,2,1141.94,2283.88
137987,ORD0046022,PROD00169,2,1135.06,2270.12
137988,ORD0046023,PROD00387,4,607.52,2430.08
137989,ORD0046023,PROD00631,2,310.23,620.46
137990,ORD0046023,PROD00660,2,1335.34,2670.68
137991,ORD0046023,PROD00499,2,1416.18,2832.36
137992,ORD0046023,PROD00324,2,229.28,458.56
137993,ORD0046024,PROD00010,2,204.08,408.16
137994,ORD0046025,PROD00342,4,1003.87,4015.48
137995,ORD0046025,PROD00659,1,186.03,186.03
137996,ORD0046025,PROD00508,4,698.83,2795.32
137997,ORD0046025,PROD00354,2,372.96,745.92
137998,ORD0046026,PROD00624,1,1421.96,1421.96
137999,ORD0046026,PROD00566,4,691.93,2767.72
138000,ORD0046026,PROD00465,2,523.02,1046.04
138001,ORD0046026,PROD00634,3,1999.37,5998.11
138002,ORD0046026,PROD00440,3,1939.35,5818.049999999999
138003,ORD0046027,PROD00621,3,1534.41,4603.2300000000005
138004,ORD0046027,PROD00079,1,711.65,711.65
138005,ORD0046027,PROD00558,1,344.85,344.85
138006,ORD0046028,PROD00007,4,1975.77,7903.08
138007,ORD0046028,PROD00056,4,639.42,2557.68
138008,ORD0046028,PROD00776,4,102.36,409.44
138009,ORD0046029,PROD00552,2,1629.53,3259.06
138010,ORD0046029,PROD00691,2,135.79,271.58
138011,ORD0046029,PROD00207,4,232.49,929.96
138012,ORD0046029,PROD00417,2,548.32,1096.64
138013,ORD0046029,PROD00007,2,1975.77,3951.54
138014,ORD0046030,PROD00219,3,350.49,1051.47
138015,ORD0046030,PROD00219,1,350.49,350.49
138016,ORD0046030,PROD00242,3,1170.74,3512.2200000000003
138017,ORD0046030,PROD00256,1,770.43,770.43
138018,ORD0046031,PROD00661,2,271.27,542.54
138019,ORD0046031,PROD00633,1,1325.04,1325.04
138020,ORD0046031,PROD00615,3,1312.87,3938.6099999999997
138021,ORD0046031,PROD00364,1,1464.38,1464.38
138022,ORD0046031,PROD00251,1,1994.0,1994.0
138023,ORD0046032,PROD00338,2,1949.1,3898.2
138024,ORD0046033,PROD00657,2,1047.32,2094.64
138025,ORD0046033,PROD00561,1,1449.59,1449.59
138026,ORD0046033,PROD00712,3,1743.57,5230.71
138027,ORD0046033,PROD00010,4,204.08,816.32
138028,ORD0046034,PROD00184,1,327.76,327.76
138029,ORD0046034,PROD00528,2,1569.57,3139.14
138030,ORD0046034,PROD00713,3,1620.03,4860.09
138031,ORD0046034,PROD00272,1,485.04,485.04
138032,ORD0046034,PROD00278,4,99.19,396.76
138033,ORD0046035,PROD00177,1,956.78,956.78
138034,ORD0046035,PROD00039,2,534.78,1069.56
138035,ORD0046035,PROD00234,2,602.23,1204.46
138036,ORD0046035,PROD00538,3,1747.3,5241.9
138037,ORD0046035,PROD00259,4,994.62,3978.48
138038,ORD0046036,PROD00252,4,1218.29,4873.16
138039,ORD0046036,PROD00447,2,1369.51,2739.02
138040,ORD0046036,PROD00732,1,948.9,948.9
138041,ORD0046036,PROD00031,1,1510.75,1510.75
138042,ORD0046036,PROD00128,4,1211.89,4847.56
138043,ORD0046037,PROD00339,4,1506.16,6024.64
138044,ORD0046037,PROD00376,1,1284.51,1284.51
138045,ORD0046037,PROD00267,1,347.37,347.37
138046,ORD0046037,PROD00460,2,1896.14,3792.28
138047,ORD0046038,PROD00723,1,1956.75,1956.75
138048,ORD0046038,PROD00277,2,267.6,535.2
138049,ORD0046038,PROD00049,1,1098.16,1098.16
138050,ORD0046039,PROD00446,2,704.55,1409.1
138051,ORD0046039,PROD00029,1,758.49,758.49
138052,ORD0046039,PROD00188,4,966.75,3867.0
138053,ORD0046040,PROD00783,3,203.28,609.84
138054,ORD0046040,PROD00013,2,241.59,483.18
138055,ORD0046040,PROD00239,2,1636.09,3272.18
138056,ORD0046040,PROD00738,2,1180.39,2360.78
138057,ORD0046040,PROD00401,2,1130.78,2261.56
138058,ORD0046041,PROD00620,3,892.73,2678.19
138059,ORD0046041,PROD00058,2,1350.59,2701.18
138060,ORD0046041,PROD00724,2,992.1,1984.2
138061,ORD0046042,PROD00672,3,791.28,2373.84
138062,ORD0046042,PROD00309,1,1873.04,1873.04
138063,ORD0046042,PROD00707,2,1488.15,2976.3
138064,ORD0046043,PROD00344,3,371.35,1114.0500000000002
138065,ORD0046043,PROD00027,4,1013.51,4054.04
138066,ORD0046043,PROD00605,4,423.33,1693.32
138067,ORD0046043,PROD00415,2,1309.84,2619.68
138068,ORD0046043,PROD00079,4,711.65,2846.6
138069,ORD0046044,PROD00376,1,1284.51,1284.51
138070,ORD0046044,PROD00732,3,948.9,2846.7
138071,ORD0046044,PROD00740,3,810.25,2430.75
138072,ORD0046044,PROD00223,3,630.52,1891.56
138073,ORD0046044,PROD00348,3,1823.8,5471.4
138074,ORD0046045,PROD00080,4,582.35,2329.4
138075,ORD0046045,PROD00400,2,1603.31,3206.62
138076,ORD0046045,PROD00578,3,42.27,126.81
138077,ORD0046046,PROD00722,4,301.79,1207.16
138078,ORD0046046,PROD00240,4,165.31,661.24
138079,ORD0046046,PROD00151,1,510.05,510.05
138080,ORD0046046,PROD00732,4,948.9,3795.6
138081,ORD0046047,PROD00025,1,1632.98,1632.98
138082,ORD0046047,PROD00603,2,1805.94,3611.88
138083,ORD0046047,PROD00224,3,1848.52,5545.5599999999995
138084,ORD0046047,PROD00451,1,698.43,698.43
138085,ORD0046048,PROD00019,3,950.18,2850.54
138086,ORD0046049,PROD00579,4,1584.93,6339.72
138087,ORD0046049,PROD00333,1,1838.99,1838.99
138088,ORD0046049,PROD00380,1,892.24,892.24
138089,ORD0046049,PROD00752,3,955.37,2866.11
138090,ORD0046050,PROD00559,3,427.3,1281.9
138091,ORD0046050,PROD00348,4,1823.8,7295.2
138092,ORD0046050,PROD00632,4,1026.05,4104.2
138093,ORD0046051,PROD00616,1,897.63,897.63
138094,ORD0046051,PROD00609,4,1552.79,6211.16
138095,ORD0046051,PROD00455,4,1761.12,7044.48
138096,ORD0046052,PROD00656,2,802.65,1605.3
138097,ORD0046053,PROD00235,1,293.32,293.32
138098,ORD0046053,PROD00212,3,859.16,2577.48
